Probeset ID	Gene	Description	Score(d)	Numerator(r)	Denominator(s+s0)	Fold Change	q-value (%)
AGI_MM_OLIGO_A_51_P328400	Cops2	COP9 (constitutive photomorphogenic) homolog, subunit 2 (Arabidopsis thaliana)	1.423682233	1.486666667	1.044240514	2.48961	2.980737416
AGI_MM_OLIGO_A_51_P308029	2010107G23Rik	RIKEN cDNA 2010107G23 gene	2.087676345	1.286666667	0.616315201	2.48608	0.36388223
AGI_MM_OLIGO_A_51_P443686	Gng7	guanine nucleotide binding protein (G protein), gamma 7 subunit	1.923342688	1.28	0.665508028	2.48437	0.422410595
AGI_MM_OLIGO_A_51_P407248	Antxr1	anthrax toxin receptor 1	1.9181718	1.326666667	0.691630785	2.48176	0.471225026
AGI_MM_OLIGO_A_51_P220893	Chmp2b	chromatin modifying protein 2B	1.852171942	1.31	0.707277748	2.48117	0.584777992
AGI_MM_OLIGO_A_51_P354728	1500041N16Rik	RIKEN cDNA 1500041N16 gene	2.102199906	1.296666667	0.616814159	2.47738	0.36388223
AGI_MM_OLIGO_A_51_P449878	Abcc3	ATP-binding cassette, sub-family C (CFTR/MRP), member 3	1.701234045	1.426666667	0.838606934	2.47189	0.827313381
AGI_MM_OLIGO_A_51_P354018	Kcnk7	potassium channel, subfamily K, member 7	1.992482514	1.286666667	0.645760581	2.46433	0.36388223
AGI_MM_OLIGO_A_51_P399071	Anp32a	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A	1.936324202	1.36	0.702361721	2.46396	0.422410595
AGI_MM_OLIGO_A_51_P205564	Cri1	CREBBP/EP300 inhibitory protein 1	2.030772506	1.333333333	0.656564598	2.46377	0.36388223
AGI_MM_OLIGO_A_51_P363103	Blvra	biliverdin reductase A	2.078506723	1.283333333	0.617430446	2.45945	0.36388223
AGI_MM_OLIGO_A_51_P502432	Cacna2d3	calcium channel, voltage-dependent, alpha2/delta subunit 3	1.732121148	1.37	0.790937748	2.45781	0.827313381
AGI_MM_OLIGO_A_51_P423431	Senp8	SUMO/sentrin specific peptidase 8	2.353752561	1.276666667	0.542396294	2.43931	0.203884833
AGI_MM_OLIGO_A_51_P187612	D15Wsu75e	DNA segment, Chr 15, Wayne State University 75, expressed	1.958477187	1.336666667	0.682503057	2.4367	0.422410595
AGI_MM_OLIGO_A_51_P463120	Ptplad2	protein tyrosine phosphatase-like A domain containing 2	2.77289635	1.283333333	0.462813308	2.43455	0.148059224
AGI_MM_OLIGO_A_51_P496488	Rpl7	ribosomal protein L7	1.652093037	1.31	0.792933552	2.4338	1.010928962
AGI_MM_OLIGO_A_51_P223404	M6prbp1	mannose-6-phosphate receptor binding protein 1	1.891974748	1.283333333	0.678303627	2.4317	0.471225026
AGI_MM_OLIGO_A_51_P498291	AW125753	expressed sequence AW125753	2.015728602	1.323333333	0.656503724	2.43099	0.36388223
AGI_MM_OLIGO_A_51_P440236	Ggt6	gamma-glutamyltransferase 6	2.113423275	1.253333333	0.593034698	2.42313	0.36388223
AGI_MM_OLIGO_A_51_P477670	Mcph1	microcephaly, primary autosomal recessive 1	1.580295832	1.44	0.911221792	2.42031	1.44968603
AGI_MM_OLIGO_A_51_P250465	Mettl5	methyltransferase like 5	1.475011417	1.396666667	0.946885326	2.41578	2.272482995
AGI_MM_OLIGO_A_51_P154222	Kars	lysyl-tRNA synthetase	1.989150944	1.3	0.653545174	2.41219	0.36388223
AGI_MM_OLIGO_A_51_P350252	Fath	fat tumor suppressor homolog (Drosophila)	1.719812252	1.313333333	0.763649248	2.40998	0.827313381
AGI_MM_OLIGO_A_51_P282663	Hexa	hexosaminidase A	1.363431588	1.143333333	0.838570372	2.4095	3.336956959
AGI_MM_OLIGO_A_51_P488953	Pcdha6	protocadherin alpha 6	1.731241241	1.213333333	0.700845904	2.40729	0.827313381
AGI_MM_OLIGO_A_51_P160907	Morc3	microrchidia 3	1.491562602	1.41	0.945317346	2.4042	2.272482995
AGI_MM_OLIGO_A_51_P442719	Usp6nl	USP6 N-terminal like	1.873442723	1.293333333	0.690351147	2.40385	0.471225026
AGI_MM_OLIGO_A_51_P108489	Gtl3	gene trap locus 3	1.503366883	1.42	0.944546548	2.39845	2.272482995
AGI_MM_OLIGO_A_51_P427472	Mxra8	matrix-remodelling associated 8	1.69498615	1.236666667	0.729602815	2.39749	1.010928962
AGI_MM_OLIGO_A_51_P258138	1500006O09Rik	RIKEN cDNA 1500006O09 gene	1.88103966	1.23	0.653893709	2.39477	0.471225026
AGI_MM_OLIGO_A_51_P332602	Surf1	surfeit gene 1	1.999370322	1.246666667	0.623529645	2.39449	0.36388223
AGI_MM_OLIGO_A_51_P151038	Pmpcb	peptidase (mitochondrial processing) beta	1.961264737	1.29	0.657738844	2.38827	0.422410595
AGI_MM_OLIGO_A_51_P122677	Ppil3	peptidylprolyl isomerase (cyclophilin)-like 3	1.913016195	1.306666667	0.683040044	2.38809	0.471225026
AGI_MM_OLIGO_A_51_P383949	Atp8a1	ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1	2.031547056	1.27	0.625139347	2.38466	0.36388223
AGI_MM_OLIGO_A_51_P423709	AW125753	expressed sequence AW125753	2.247432792	1.266666667	0.563606027	2.38305	0.248030836
AGI_MM_OLIGO_A_51_P100065	Lnx1	ligand of numb-protein X 1	1.726470712	1.246666667	0.72208967	2.37673	0.827313381
AGI_MM_OLIGO_A_51_P174656	Tera	teratocarcinoma expressed, serine rich	1.850782546	1.26	0.680793107	2.37578	0.584777992
AGI_MM_OLIGO_A_51_P423666	Fbxo17	F-box protein 17	1.860543838	1.31	0.704095208	2.37511	0.584777992
AGI_MM_OLIGO_A_51_P508411	E130311K13Rik	RIKEN cDNA E130311K13 gene	2.338300504	1.246666667	0.53315075	2.37015	0.203884833
AGI_MM_OLIGO_A_51_P284442	9530077C05Rik	RIKEN cDNA 9530077C05 gene	1.811419073	1.303333333	0.719509556	2.36704	0.584777992
AGI_MM_OLIGO_A_51_P187841	Eif4e3	eukaryotic translation initiation factor 4E member 3	2.00118464	1.283333333	0.64128682	2.36668	0.36388223
AGI_MM_OLIGO_A_51_P498947	Loh12cr1	loss of heterozygosity, 12, chromosomal region 1 homolog (human)	2.101690944	1.24	0.590001115	2.36573	0.36388223
AGI_MM_OLIGO_A_51_P121447	1110038F14Rik	RIKEN cDNA 1110038F14 gene	2.199619557	1.236666667	0.562218436	2.36555	0.344106022
AGI_MM_OLIGO_A_51_P345836	Prkra	protein kinase, interferon inducible double stranded RNA dependent activator	1.608780501	1.34	0.832929041	2.36179	1.166338306
AGI_MM_OLIGO_A_51_P367381	Sod1	superoxide dismutase 1, soluble	1.804266603	1.3	0.720514362	2.36069	0.584777992
AGI_MM_OLIGO_A_51_P274124	Mansc1	MANSC domain containing 1	1.970410635	1.253333333	0.636077227	2.35834	0.422410595
AGI_MM_OLIGO_A_51_P239456	Polr2e	polymerase (RNA) II (DNA directed) polypeptide E	1.832922761	1.233333333	0.672877963	2.35187	0.584777992
AGI_MM_OLIGO_A_51_P362879	Fbxo38	F-box protein 38	1.461531114	1.393333333	0.953338126	2.34813	2.272482995
AGI_MM_OLIGO_A_51_P274930	Spata6	spermatogenesis associated 6	1.468468449	1.328	0.90434357	2.34313	2.272482995
AGI_MM_OLIGO_A_51_P318580	Myh14	myosin, heavy polypeptide 14	1.458805504	1.15	0.788316192	2.33974	2.272482995
AGI_MM_OLIGO_A_51_P114910	Cstb	cystatin B	1.856557054	1.273333333	0.685857367	2.3383	0.584777992
AGI_MM_OLIGO_A_51_P184806	Elmod2	ELMO domain containing 2	1.522544158	1.163333333	0.764071983	2.32909	1.605443519
AGI_MM_OLIGO_A_51_P382393	Errfi1	ERBB receptor feedback inhibitor 1	1.599308122	1.346666667	0.842030781	2.32864	1.44968603
AGI_MM_OLIGO_A_51_P228817	Stau2	staufen (RNA binding protein) homolog 2 (Drosophila)	1.468406204	1.413333333	0.962494798	2.32765	2.272482995
AGI_MM_OLIGO_A_51_P447855	Zfp294	zinc finger protein 294	1.560191337	1.333333333	0.854596037	2.32702	1.44968603
AGI_MM_OLIGO_A_51_P194765	Anapc10	anaphase promoting complex subunit 10	1.734361314	1.296666667	0.747633527	2.32523	0.827313381
AGI_MM_OLIGO_A_51_P491916	Rassf6	Ras association (RalGDS/AF-6) domain family 6	1.512073605	1.363333333	0.901631593	2.32015	1.605443519
AGI_MM_OLIGO_A_51_P429111	2310076G13Rik	RIKEN cDNA 2310076G13 gene	1.518332467	1.316666667	0.867179419	2.31491	1.605443519
AGI_MM_OLIGO_A_51_P125067	Nmi	N-myc (and STAT) interactor	1.523084673	1.38	0.906055996	2.30853	1.605443519
AGI_MM_OLIGO_A_51_P192031	Cxadr	coxsackievirus and adenovirus receptor	1.76047141	1.176666667	0.668381582	2.30592	0.681211452
AGI_MM_OLIGO_A_51_P105943	2610203E10Rik	RIKEN cDNA 2610203E10 gene	2.588984391	1.206666667	0.466077227	2.30499	0.148059224
AGI_MM_OLIGO_A_51_P312623	Hist1h1t	histone 1, H1t	1.787901196	1.196666667	0.669313645	2.30125	0.681211452
AGI_MM_OLIGO_A_51_P107782	Fvt1	follicular lymphoma variant translocation 1	1.721874827	1.273333333	0.739504006	2.30063	0.827313381
AGI_MM_OLIGO_A_51_P339115	Cabp4	calcium binding protein 4	1.474834323	1.339333333	0.908124603	2.30016	2.272482995
AGI_MM_OLIGO_A_51_P128096	Dnpep	aspartyl aminopeptidase	1.442427714	1.39	0.963653143	2.29378	2.980737416
AGI_MM_OLIGO_A_51_P158120	B3galnt2	UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2	1.495234853	1.343333333	0.898409591	2.28976	2.272482995
AGI_MM_OLIGO_A_51_P420726	2900024O10Rik	RIKEN cDNA 2900024O10 gene	2.122156386	1.183333333	0.557608921	2.28834	0.36388223
AGI_MM_OLIGO_A_51_P124784	Acpl2	acid phosphatase-like 2	2.013856117	1.18	0.585940569	2.28797	0.36388223
AGI_MM_OLIGO_A_51_P482573	Wnt6	wingless-related MMTV integration site 6	2.035170258	1.223333333	0.601096311	2.28753	0.36388223
AGI_MM_OLIGO_A_51_P327828	Ppib	peptidylprolyl isomerase B	1.721952422	1.263333333	0.733663321	2.28629	0.827313381
AGI_MM_OLIGO_A_51_P359462	Hist2h3c1	histone 2, H3c1	2.066551076	1.193333333	0.577451652	2.28447	0.36388223
AGI_MM_OLIGO_A_51_P359919	Dars	aspartyl-tRNA synthetase	1.240235197	1.046666667	0.84392595	2.27878	4.484408549
AGI_MM_OLIGO_A_51_P195439	Kbtbd4	kelch repeat and BTB (POZ) domain containing 4	1.471583763	1.343333333	0.912848705	2.27777	2.272482995
AGI_MM_OLIGO_A_51_P256759	0610007C21Rik	RIKEN cDNA 0610007C21 gene	1.909800689	1.153333333	0.60390246	2.27244	0.471225026
AGI_MM_OLIGO_A_51_P471362	BC038613	cDNA sequence BC038613	2.184767722	1.183333333	0.541628898	2.27079	0.344106022
AGI_MM_OLIGO_A_51_P391926	Ubxd1	UBX domain containing 1	2.398346273	1.19	0.496175224	2.26825	0.148059224
AGI_MM_OLIGO_A_51_P198045	Rab28	RAB28, member RAS oncogene family	1.54783708	1.13	0.730050995	2.26637	1.44968603
AGI_MM_OLIGO_A_51_P157976	Mmab	methylmalonic aciduria (cobalamin deficiency) type B homolog (human)	1.782113023	1.17	0.656524017	2.2647	0.681211452
AGI_MM_OLIGO_A_51_P164895	Slc25a36	solute carrier family 25, member 36	1.916497981	1.213333333	0.633099197	2.26412	0.471225026
AGI_MM_OLIGO_A_51_P516920	A730024A03Rik	RIKEN cDNA A730024A03 gene	1.685484095	1.143333333	0.678341218	2.26407	1.010928962
AGI_MM_OLIGO_A_51_P389811	1110018J12Rik	RIKEN cDNA 1110018J12 gene	1.79768332	1.21	0.673088517	2.25049	0.681211452
AGI_MM_OLIGO_A_51_P220723	B230118H07Rik	RIKEN cDNA B230118H07 gene	1.813262639	1.196666667	0.659952199	2.24952	0.584777992
AGI_MM_OLIGO_A_51_P196207	Capsl	calcyphosine-like	1.373636895	1.333333333	0.970659232	2.24865	3.336956959
AGI_MM_OLIGO_A_51_P284318	Mta3	metastasis associated 3	1.829896516	1.213333333	0.663061175	2.24422	0.584777992
AGI_MM_OLIGO_A_51_P298131	Cbx8	chromobox homolog 8 (Drosophila Pc class)	1.780451243	1.2	0.673986443	2.23221	0.681211452
AGI_MM_OLIGO_A_51_P385054	Pak1	p21 (CDKN1A)-activated kinase 1	1.741114951	1.166666667	0.67006872	2.23175	0.827313381
AGI_MM_OLIGO_A_51_P216014	Col4a5	procollagen, type IV, alpha 5	1.919669958	1.14	0.593852081	2.22728	0.471225026
AGI_MM_OLIGO_A_51_P290399	AI661453	expressed sequence AI661453	1.720397747	1.22	0.709138338	2.22657	0.827313381
AGI_MM_OLIGO_A_51_P340807		zinc finger protein 306-like	1.795620853	1.143333333	0.63673427	2.22595	0.681211452
AGI_MM_OLIGO_A_51_P503654	BC010787	cDNA sequence BC010787	1.487778206	1.29	0.867064724	2.22472	2.272482995
AGI_MM_OLIGO_A_51_P142153	2610528E23Rik	RIKEN cDNA 2610528E23 gene	1.489584707	1.26	0.845873346	2.22375	2.272482995
AGI_MM_OLIGO_A_51_P295237	Lrp11	low density lipoprotein receptor-related protein 11	2.503998254	1.15	0.459265496	2.22308	0.148059224
AGI_MM_OLIGO_A_51_P129360	Pthlh	parathyroid hormone-like peptide	1.895144558	1.146666667	0.605054987	2.22224	0.471225026
AGI_MM_OLIGO_A_51_P201661	Xrcc5	X-ray repair complementing defective repair in Chinese hamster cells 5	1.884511654	1.166666667	0.619081694	2.22055	0.471225026
AGI_MM_OLIGO_A_51_P312166	Pias1	protein inhibitor of activated STAT 1	1.887094381	1.14	0.60410333	2.21532	0.471225026
AGI_MM_OLIGO_A_51_P309697	Tmc7	transmembrane channel-like gene family 7	2.026108536	1.163333333	0.574171281	2.20676	0.36388223
AGI_MM_OLIGO_A_51_P301804	St3gal1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	1.879341801	1.13	0.601274339	2.19938	0.471225026
AGI_MM_OLIGO_A_51_P440828	1200009B18Rik	RIKEN cDNA 1200009B18 gene	2.222136434	1.126666667	0.507019573	2.1986	0.248030836
AGI_MM_OLIGO_A_51_P224020	Tk1	thymidine kinase 1	1.530043253	1.183333333	0.773398615	2.19777	1.605443519
AGI_MM_OLIGO_A_51_P423456	Sort1	sortilin 1	1.710855195	1.163333333	0.679971828	2.19581	0.827313381
AGI_MM_OLIGO_A_51_P348617	2310045N01Rik	RIKEN cDNA 2310045N01 gene	1.481543803	1.236666667	0.834714886	2.19281	2.272482995
AGI_MM_OLIGO_A_51_P406429	Pdk1	pyruvate dehydrogenase kinase, isoenzyme 1	1.30806655	1.096666667	0.838387517	2.19239	3.71807916
AGI_MM_OLIGO_A_51_P460676	Hspa4	heat shock protein 4	1.679382112	1.113333333	0.662942237	2.19214	1.010928962
AGI_MM_OLIGO_A_51_P155094	D2Ertd750e	DNA segment, Chr 2, ERATO Doi 750, expressed	1.5584273	1.07	0.686589615	2.18887	1.44968603
AGI_MM_OLIGO_A_51_P140460	Snx24	sorting nexing 24	1.839692916	1.14	0.619668636	2.18626	0.584777992
AGI_MM_OLIGO_A_51_P125467	Igf2r	insulin-like growth factor 2 receptor	1.990625348	1.126666667	0.565986296	2.18595	0.36388223
AGI_MM_OLIGO_A_51_P227392	Rhou	ras homolog gene family, member U	1.827407879	1.163333333	0.636602998	2.17751	0.584777992
AGI_MM_OLIGO_A_51_P382253	Rnf2	ring finger protein 2	1.425925251	1.183333333	0.829870523	2.17514	2.980737416
AGI_MM_OLIGO_A_51_P120948	Cul4b	cullin 4B	1.734956646	1.12	0.645549272	2.16875	0.827313381
AGI_MM_OLIGO_A_51_P359237	Tmem9	transmembrane protein 9	1.730106273	1.153333333	0.666625716	2.16536	0.827313381
AGI_MM_OLIGO_A_51_P429681	Apbb2	amyloid beta (A4) precursor protein-binding, family B, member 2	1.557736825	1.063333333	0.682614236	2.16325	1.44968603
AGI_MM_OLIGO_A_51_P139848	Wbp5	WW domain binding protein 5	1.715429269	1.156666667	0.674272433	2.16146	0.827313381
AGI_MM_OLIGO_A_51_P459350	Dstn	destrin	1.271915991	1.04	0.817664066	2.15574	4.106222751
AGI_MM_OLIGO_A_51_P313157	Arhgef5	Rho guanine nucleotide exchange factor (GEF) 5	1.885325652	1.096666667	0.581685538	2.15391	0.471225026
AGI_MM_OLIGO_A_51_P124550	Reep6	receptor accessory protein 6	1.981511382	1.106666667	0.558496245	2.15005	0.36388223
AGI_MM_OLIGO_A_51_P131168	Ccdc55	coiled-coil domain containing 55	1.583139378	1.133333333	0.715877167	2.1483	1.44968603
AGI_MM_OLIGO_A_51_P413419	Nxt1	NTF2-related export protein 1	1.484472957	1.19	0.801631309	2.14533	2.272482995
AGI_MM_OLIGO_A_51_P511745	4933439F18Rik	RIKEN cDNA 4933439F18 gene	1.914161834	1.113333333	0.581629679	2.14441	0.471225026
AGI_MM_OLIGO_A_51_P114714	Trim13	tripartite motif protein 13	1.29437612	1.404666667	1.085207495	2.14146	4.106222751
AGI_MM_OLIGO_A_51_P147024	AI836003	expressed sequence AI836003	1.940433327	1.116666667	0.575472834	2.1409	0.422410595
AGI_MM_OLIGO_A_51_P363187	Cxcl1	chemokine (C-X-C motif) ligand 1	1.396864805	1.016666667	0.727820375	2.13832	3.336956959
AGI_MM_OLIGO_A_51_P277445	Rnf19	ring finger protein (C3HC4 type) 19	1.703545007	1.143333333	0.671149473	2.13788	0.827313381
AGI_MM_OLIGO_A_51_P234466	Ipo8	importin 8	1.658788386	1.106666667	0.667153614	2.13527	1.010928962
AGI_MM_OLIGO_A_51_P114307	Ppt1	palmitoyl-protein thioesterase 1	1.477241659	1.086666667	0.735605214	2.1285	2.272482995
AGI_MM_OLIGO_A_51_P282630	Pacsin3	protein kinase C and casein kinase substrate in neurons 3	2.137620036	1.086666667	0.508353519	2.1264	0.36388223
AGI_MM_OLIGO_A_51_P240476	Dnahc11	dynein, axonemal, heavy chain 11	2.192032711	1.08	0.492693377	2.12513	0.344106022
AGI_MM_OLIGO_A_51_P366542	Cd97	CD97 antigen	1.467792874	1.05	0.715359789	2.11996	2.272482995
AGI_MM_OLIGO_A_51_P457430	Adck5	aarF domain containing kinase 5	2.081999024	1.09	0.523535308	2.11916	0.36388223
AGI_MM_OLIGO_A_51_P508191	Dscr3	Down syndrome critical region gene 3	1.957761134	1.096666667	0.560163672	2.1184	0.422410595
AGI_MM_OLIGO_A_51_P229852	Park7	Parkinson disease (autosomal recessive, early onset) 7	1.76511428	1.106666667	0.626966015	2.11817	0.681211452
AGI_MM_OLIGO_A_51_P181705	5430405N12Rik	RIKEN cDNA 5430405N12 gene	1.444516726	1.176666667	0.814574622	2.11678	2.980737416
AGI_MM_OLIGO_A_51_P432199	Sap30	sin3 associated polypeptide	1.349298466	1.163333333	0.862176429	2.11318	3.71807916
AGI_MM_OLIGO_A_51_P323531	1700021P22Rik	RIKEN cDNA 1700021P22 gene	1.983194978	1.086666667	0.547937383	2.11288	0.36388223
AGI_MM_OLIGO_A_51_P488092	Pde6d	phosphodiesterase 6D, cGMP-specific, rod, delta	1.869519382	1.1	0.588386518	2.11197	0.584777992
AGI_MM_OLIGO_A_51_P118417	Scpep1	serine carboxypeptidase 1	1.742979787	1.123333333	0.644490166	2.1115	0.827313381
AGI_MM_OLIGO_A_51_P234253	Sdcbp2	syndecan binding protein (syntenin) 2	1.412755119	1.143333333	0.809293357	2.11008	2.980737416
AGI_MM_OLIGO_A_51_P469968	H2-M3	histocompatibility 2, M region locus 3	1.272141964	1.305	1.025828907	2.10846	4.106222751
AGI_MM_OLIGO_A_51_P257938	Tacstd2	tumor-associated calcium signal transducer 2	1.514220533	1.143333333	0.755063948	2.10798	1.605443519
AGI_MM_OLIGO_A_51_P104798	Lrrn6a	leucine rich repeat neuronal 6A	1.978447968	1.09	0.550936905	2.10444	0.422410595
AGI_MM_OLIGO_A_51_P262401	Itga6	integrin alpha 6	1.667922501	1.043333333	0.625528664	2.10392	1.010928962
AGI_MM_OLIGO_A_51_P200397	Dap	death-associated protein	2.343378919	1.07	0.456605627	2.09945	0.203884833
AGI_MM_OLIGO_A_51_P230583	Tnfrsf14	tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)	1.86036649	1.07	0.57515549	2.09822	0.584777992
AGI_MM_OLIGO_A_51_P199217	C330007P06Rik	RIKEN cDNA C330007P06 gene	1.602691923	1.136666667	0.709223432	2.0965	1.44968603
AGI_MM_OLIGO_A_51_P229536	Nqo2	NAD(P)H dehydrogenase, quinone 2	2.363442481	1.063333333	0.4499087	2.09265	0.203884833
AGI_MM_OLIGO_A_51_P455208	Ptpn13	protein tyrosine phosphatase, non-receptor type 13	1.286878278	1.08	0.839240213	2.09204	4.106222751
AGI_MM_OLIGO_A_51_P332165	3110040N11Rik	RIKEN cDNA 3110040N11 gene	1.298417547	1.263333333	0.972979252	2.08838	3.71807916
AGI_MM_OLIGO_A_51_P487439	Gdpd1	glycerophosphodiester phosphodiesterase domain containing 1	1.349388369	1.026666667	0.760838532	2.08541	3.71807916
AGI_MM_OLIGO_A_51_P242021	Rabep1	rabaptin, RAB GTPase binding effector protein 1	1.7338889	1.076666667	0.620954818	2.08283	0.827313381
AGI_MM_OLIGO_A_51_P200529	Mpst	mercaptopyruvate sulfurtransferase	1.944750986	1.053333333	0.541628898	2.08279	0.422410595
AGI_MM_OLIGO_A_51_P187121	Gjb4	gap junction membrane channel protein beta 4	1.41869343	1.136666667	0.801206689	2.08279	2.980737416
AGI_MM_OLIGO_A_51_P415475	Dok4	docking protein 4	1.766603936	1.033333333	0.58492643	2.07739	0.681211452
AGI_MM_OLIGO_A_51_P118320	D10Jhu81e	DNA segment, Chr 10, Johns Hopkins University 81 expressed	1.88351739	1.056666667	0.56100712	2.07473	0.471225026
AGI_MM_OLIGO_A_51_P131164	4933434I06Rik	RIKEN cDNA 4933434I06 gene	1.458021691	1.076666667	0.738443518	2.0741	2.272482995
AGI_MM_OLIGO_A_51_P421729	Slc12a7	solute carrier family 12, member 7	2.076234878	1.043333333	0.502512189	2.07105	0.36388223
AGI_MM_OLIGO_A_51_P356493	Bicc1	bicaudal C homolog 1 (Drosophila)	1.91683298	1.036666667	0.540822637	2.06867	0.471225026
AGI_MM_OLIGO_A_51_P238734	2600014M03Rik	RIKEN cDNA 2600014M03 gene	1.827399659	1.06	0.580059209	2.0678	0.584777992
AGI_MM_OLIGO_A_51_P490867	Enpp4	ectonucleotide pyrophosphatase/phosphodiesterase 4	1.484145298	1.08	0.727691555	2.06709	2.272482995
AGI_MM_OLIGO_A_51_P381209	Ngfb	nerve growth factor, beta	1.553250341	1.113333333	0.716776494	2.06452	1.44968603
AGI_MM_OLIGO_A_51_P131962	Sertad4	SERTA domain containing 4	1.722018464	1.043333333	0.605878134	2.06264	0.827313381
AGI_MM_OLIGO_A_51_P141860	Fbxw11	F-box and WD-40 domain protein 11	1.396061652	1.083333333	0.775992472	2.06203	3.336956959
AGI_MM_OLIGO_A_51_P504354	Nrarp	Notch-regulated ankyrin repeat protein	1.581751597	1.093333333	0.691216835	2.06192	1.44968603
AGI_MM_OLIGO_A_51_P125771	Slc25a27	solute carrier family 25, member 27	1.596350941	1.04	0.651485819	2.05998	1.44968603
AGI_MM_OLIGO_A_51_P347961	Npc2	Niemann Pick type C2	2.01162581	1.033333333	0.51368069	2.0563	0.36388223
AGI_MM_OLIGO_A_51_P138510	Gzmc	granzyme C	1.237507275	1.013333333	0.818850405	2.05574	4.484408549
AGI_MM_OLIGO_A_51_P277795	2810474O19Rik	RIKEN cDNA 2810474O19 gene	1.514044027	1.036666667	0.684700477	2.05435	1.605443519
AGI_MM_OLIGO_A_51_P363556	Abi2	abl-interactor 2	1.603978253	1.09	0.679560336	2.05403	1.44968603
AGI_MM_OLIGO_A_51_P453071	Rab27b	RAB27b, member RAS oncogene family	1.423643508	1.123333333	0.789055214	2.05299	2.980737416
AGI_MM_OLIGO_A_51_P362104	Enpp5	ectonucleotide pyrophosphatase/phosphodiesterase 5	1.887085885	1.053333333	0.558179859	2.05275	0.471225026
AGI_MM_OLIGO_A_51_P153765	Car13	carbonic anhydrase 13	1.547977385	1.003333333	0.648157617	2.04855	1.44968603
AGI_MM_OLIGO_A_51_P286488	Ier3	immediate early response 3	1.312313665	1.17	0.891555145	2.04813	3.71807916
AGI_MM_OLIGO_A_51_P156438	5730438N18Rik	RIKEN cDNA 5730438N18 gene	1.607358337	1.02	0.634581584	2.04712	1.166338306
AGI_MM_OLIGO_A_51_P152685	E330039K12Rik	RIKEN cDNA E330039K12 gene	1.833972132	1.053333333	0.574345332	2.04636	0.584777992
AGI_MM_OLIGO_A_51_P507204	Mterfd1	MTERF domain containing 1	1.692029082	1.056666667	0.624496752	2.04557	1.010928962
AGI_MM_OLIGO_A_51_P409761	2810008M24Rik	RIKEN cDNA 2810008M24 gene	1.696466473	1.03	0.60714433	2.04523	1.010928962
AGI_MM_OLIGO_A_51_P338961	Qser1	glutamine and serine rich 1	1.253023566	1.2	0.957683504	2.04103	4.106222751
AGI_MM_OLIGO_A_51_P404644	Ldlrap1	low density lipoprotein receptor adaptor protein 1	1.716247342	1.05	0.611799928	2.041	0.827313381
AGI_MM_OLIGO_A_51_P398366	Tyms	thymidylate synthase	1.405911743	1.1	0.782410422	2.04063	3.336956959
AGI_MM_OLIGO_A_51_P320401	Rab24	RAB24, member RAS oncogene family	1.800009374	1.023333333	0.568515558	2.03971	0.681211452
AGI_MM_OLIGO_A_51_P463034	4930432K21Rik	RIKEN cDNA 4930432K21 gene	1.45877375	1.106666667	0.758628037	2.0367	2.272482995
AGI_MM_OLIGO_A_51_P312328	Ptges	prostaglandin E synthase	1.205679213	1.176666667	0.975936761	2.03584	4.484408549
AGI_MM_OLIGO_A_51_P132081	Rsl1	regulator of sex limited protein-Slp 1	1.878310818	1.04	0.553688979	2.03328	0.471225026
AGI_MM_OLIGO_A_51_P423668	4632419K20Rik	RIKEN cDNA 4632419K20 gene	1.24710794	1.243333333	0.996973312	2.02637	4.484408549
AGI_MM_OLIGO_A_51_P265096	Aasdhppt	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	1.845921864	1.003333333	0.543540522	2.02495	0.584777992
AGI_MM_OLIGO_A_51_P106859	Lsm10	U7 snRNP-specific Sm-like protein LSM10	1.655152779	1.043333333	0.6303547	2.02361	1.010928962
AGI_MM_OLIGO_A_51_P307792	2810037C14Rik	RIKEN cDNA 2810037C14 gene	1.481290163	0.97	0.654834565	2.02355	2.272482995
AGI_MM_OLIGO_A_51_P196844	Osbpl3	oxysterol binding protein-like 3	1.229542211	1.243333333	1.011216469	2.02334	4.484408549
AGI_MM_OLIGO_A_51_P462249	Cks2	CDC28 protein kinase regulatory subunit 2	1.519816109	1.09	0.71719203	2.0224	1.605443519
AGI_MM_OLIGO_A_51_P458568	Rpl24	ribosomal protein L24	1.821739854	1.036666667	0.569053076	2.02178	0.584777992
AGI_MM_OLIGO_A_51_P341832	Nthl1	nth (endonuclease III)-like 1 (E.coli)	1.270866843	0.976666667	0.768504326	2.02177	4.106222751
AGI_MM_OLIGO_A_51_P508444	St13	suppression of tumorigenicity 13	1.494831321	1.033333333	0.69127086	2.02086	2.272482995
AGI_MM_OLIGO_A_51_P448995	Ppcs	phosphopantothenoylcysteine synthetase	1.73191789	1	0.577394578	2.00943	0.827313381
AGI_MM_OLIGO_A_51_P519024	Rpl3	ribosomal protein L3	1.783746845	0.996666667	0.558748944	2.0092	0.681211452
