EntrezID	Symbol	Description	Location	Type	EnsemblID	log2 | Resting Teff RPKM	log2 | Activated Teff RPKM	log2 | Resting Treg RPKM	log2 | Activated Treg RPKM	LR rest | CD25 vs CD4	LR act | CD25 vs CD4	LR CD4 | act vs rest	LR CD25 | act vs rest
58477	SRPRB	signal recognition particle receptor, B subunit	Cytoplasm	other	ENSG00000144867	4.968239851	5.223813554	4.97085489	6.689961314	0.002615039	1.46614776	0.255573703	1.719106424
51669	TMEM66	transmembrane protein 66	unknown	other	ENSG00000133872	10.15029478	9.849172618	10.14862533	8.431717377	-0.001669448	-1.417455241	-0.301122165	-1.716907958
51678	MPP6	membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6)	Plasma Membrane	kinase	ENSG00000105926	2.357775871	3.280590457	1.796138904	3.513006856	-0.561636967	0.2324164	0.922814586	1.716867952
84365	MKI67IP	MKI67 (FHA domain) interacting nucleolar phosphoprotein	Nucleus	other	ENSG00000155438	4.791332829	5.759569135	4.920938688	6.634835619	0.129605859	0.875266484	0.968236306	1.713896931
63875	MRPL17	mitochondrial ribosomal protein L17	Cytoplasm	other	ENSG00000158042	2.843103989	3.147954935	2.245409325	3.953288494	-0.597694663	0.805333559	0.304850947	1.707879169
59338	PLEKHA1	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1	Cytoplasm	other	ENSG00000107679	5.430050791	4.723884544	5.385208026	3.678979567	-0.044842765	-1.044904977	-0.706166247	-1.706228459
100132425	LOC100132425	hypothetical protein LOC100132425	unknown	other	ENSG00000143977	4.64069791	5.387846602	4.800059746	6.505560325	0.159361836	1.117713722	0.747148692	1.705500578
134430	WDR36 (includes EG:134430)	WD repeat domain 36	unknown	other	ENSG00000134987	4.606946869	5.241701225	4.204082609	5.906199953	-0.40286426	0.664498728	0.634754356	1.702117344
8099	CDK2AP1	cyclin-dependent kinase 2 associated protein 1	Nucleus	other	ENSG00000111328	3.505788083	4.306329883	3.70322786	5.403726526	0.197439777	1.097396643	0.8005418	1.700498666
1195	CLK1	CDC-like kinase 1	Nucleus	kinase	ENSG00000013441	7.778633443	7.44929334	8.109253779	6.412137219	0.330620336	-1.037156122	-0.329340103	-1.697116561
9402	GRAP2	GRB2-related adaptor protein 2	Cytoplasm	other	ENSG00000100351	3.363201583	2.869022472	3.802065465	2.106047692	0.438863882	-0.76297478	-0.494179111	-1.696017773
7965	AIMP2	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2	Plasma Membrane	other	ENSG00000106305	2.668632571	3.35379194	2.797131873	4.492652368	0.128499302	1.138860428	0.685159369	1.695520495
6742	SSBP1	single-stranded DNA binding protein 1	Cytoplasm	other	ENSG00000106028	5.12385427	5.931079281	5.568600101	7.263383947	0.444745831	1.332304666	0.807225011	1.694783846
10452	TOMM40	translocase of outer mitochondrial membrane 40 homolog (yeast)	Cytoplasm	ion channel	ENSG00000130204	3.143216669	3.420534179	2.656767477	4.349618692	-0.486449191	0.929084513	0.27731751	1.692851215
1848	DUSP6	dual specificity phosphatase 6	Cytoplasm	phosphatase	ENSG00000139318	0.630335297	1.927949671	3.444115578	5.13416775	2.813780282	3.206218079	1.297614374	1.690052172
939	CD27	CD27 molecule	Plasma Membrane	transmembrane receptor	ENSG00000139193	5.155103333	4.258523549	5.045209249	3.358096861	-0.109894084	-0.900426688	-0.896579784	-1.687112388
51371	POMP	proteasome maturation protein	Nucleus	other	ENSG00000132963	3.840814227	4.742431974	4.275456984	5.958772435	0.434642757	1.216340462	0.901617747	1.683315451
397	ARHGDIB	Rho GDP dissociation inhibitor (GDI) beta	Cytoplasm	other	ENSG00000111348	8.764316569	7.776407328	9.091945026	7.409377366	0.327628457	-0.367029962	-0.987909242	-1.68256766
26586	CKAP2	cytoskeleton associated protein 2	Cytoplasm	other	ENSG00000136108	4.220303325	3.554724819	4.54833191	2.865927627	0.328028585	-0.688797192	-0.665578507	-1.682404283
6709	SPTAN1	spectrin, alpha, non-erythrocytic 1 (alpha-fodrin)	Plasma Membrane	other	ENSG00000197694	5.994940731	5.155732845	5.780357262	4.099191741	-0.21458347	-1.056541104	-0.839207887	-1.68116552
7407	VARS	valyl-tRNA synthetase	Cytoplasm	enzyme	ENSG00000204394	2.914767975	3.399278359	2.620302114	4.29843394	-0.294465861	0.899155581	0.484510383	1.678131825
3987	LIMS1	LIM and senescent cell antigen-like domains 1	Plasma Membrane	other	ENSG00000169756	6.109052365	5.655860543	6.236967238	4.561559499	0.127914873	-1.094301044	-0.453191822	-1.675407738
11214	AKAP13	A kinase (PRKA) anchor protein 13	Cytoplasm	other	ENSG00000170776	6.119212549	5.48117442	6.138237946	4.464610127	0.019025396	-1.016564292	-0.638038129	-1.673627818
28998	MRPL13	mitochondrial ribosomal protein L13	Cytoplasm	other	ENSG00000172172	3.357775871	4.301405568	3.564146742	5.236106337	0.206370871	0.934700769	0.943629696	1.671959595
57714	RNF213	ring finger protein 213	Plasma Membrane	other	ENSG00000180843	2.527308594	3.19247182	1.714292371	3.386102285	-0.813016223	0.193630465	0.665163226	1.671809914
6655	SOS2	son of sevenless homolog 2 (Drosophila)	Cytoplasm	other	ENSG00000100485	5.439252417	4.848409573	5.299996808	3.629215997	-0.139255609	-1.219193576	-0.590842844	-1.670780811
115416	C7ORF30	chromosome 7 open reading frame 30	Extracellular Space	other	ENSG00000156928	4.319779358	4.914372579	3.804130376	5.474728528	-0.515648982	0.560355949	0.594593221	1.670598153
388753	C1ORF31	chromosome 1 open reading frame 31	unknown	other	ENSG00000168275	3.132601009	4.130274995	2.884980746	4.554385767	-0.247620263	0.424110772	0.997673986	1.669405021
11314	CD300A	CD300a molecule	Plasma Membrane	other	ENSG00000167851	0.972282648	1.014226018	3.049104881	1.382729066	2.076822233	0.368503048	0.04194337	-1.666375815
10491	CRTAP	cartilage associated protein	Extracellular Space	other	ENSG00000170275	3.70876125	3.521275338	3.62085156	1.956424978	-0.08790969	-1.56485036	-0.187485912	-1.664426582
6304	SATB1	SATB homeobox 1	Nucleus	transcription regulator	ENSG00000182568	6.552967357	7.29615335	5.895501586	7.553179804	-0.657465771	0.257026454	0.743185993	1.657678218
10213	PSMD14	proteasome (prosome, macropain) 26S subunit, non-ATPase, 14	Cytoplasm	peptidase	ENSG00000115233	4.645193067	5.442130904	5.194613201	6.851943427	0.549420134	1.409812523	0.796937837	1.657330227
117289	TAGAP	T-cell activation RhoGTPase activating protein	unknown	other	ENSG00000164691	7.572085438	7.280142075	7.216939748	5.564258163	-0.35514569	-1.715883913	-0.291943363	-1.652681586
5052	PRDX1	peroxiredoxin 1	Cytoplasm	enzyme	ENSG00000117450	5.280221958	6.245711694	5.983685327	7.635227496	0.703463368	1.389515802	0.965489736	1.65154217
8303	SNN	stannin	Plasma Membrane	other	ENSG00000184602	4.449622261	3.608041485	3.585408212	1.934134896	-0.864214049	-1.673906589	-0.841580776	-1.651273316
26973	CHORDC1	cysteine and histidine-rich domain (CHORD)-containing 1	unknown	other	ENSG00000110172	5.201497062	6.088469187	5.319487242	6.970422636	0.11799018	0.881953449	0.886972125	1.650935394
7706	TRIM25	tripartite motif-containing 25	Cytoplasm	transcription regulator	ENSG00000121060	3.264264546	4.232341414	3.493134513	5.140969298	0.228869967	0.908627884	0.968076868	1.647834786
168537	GIMAP7	GTPase, IMAP family member 7	unknown	other	ENSG00000179144	8.182801966	8.00593593	8.065559357	6.421949882	-0.117242608	-1.583986049	-0.176866035	-1.643609475
7150	TOP1	topoisomerase (DNA) I	Nucleus	enzyme	ENSG00000198900	5.961846499	6.464708661	5.517677467	7.161239816	-0.444169032	0.696531155	0.502862163	1.643562349
165631	PARP15	poly (ADP-ribose) polymerase family, member 15	unknown	other	ENSG00000173200	3.235849667	3.282238937	3.320288796	1.676945563	0.084439129	-1.605293375	0.046389271	-1.643343233
8916	HERC3	hect domain and RLD 3	Cytoplasm	enzyme	ENSG00000138641	4.242145918	4.301830544	4.310157698	2.671398272	0.06801178	-1.630432272	0.059684626	-1.638759426
27089	UQCRQ	ubiquinol-cytochrome c reductase, complex III subunit VII, 9.5kDa	Cytoplasm	enzyme	ENSG00000164405	2.26826229	2.73914939	2.050855812	3.686842063	-0.217406478	0.947692673	0.470887099	1.63598625
1359	CPA3	carboxypeptidase A3 (mast cell)	Extracellular Space	peptidase	ENSG00000163751	1.015273842	1.517342597	5.803224574	4.168711545	4.787950732	2.651368949	0.502068754	-1.634513029
131474	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4	unknown	other	ENSG00000163528	3.10000274	2.356343206	1.933694969	3.564611332	-1.166307772	1.208268125	-0.743659534	1.630916363
51602	NOP58	NOP58 ribonucleoprotein homolog (yeast)	Nucleus	enzyme	ENSG00000055044	6.672778899	7.17710863	6.603699202	8.233892086	-0.069079696	1.056783456	0.504329732	1.630192884
50852	TRAT1	T cell receptor associated transmembrane adaptor 1	Plasma Membrane	other	ENSG00000163519	7.807385938	7.585253616	7.600584644	5.971354309	-0.206801293	-1.613899308	-0.222132321	-1.629230336
5901	RAN	RAN, member RAS oncogene family	Nucleus	enzyme	ENSG00000132341	6.770794075	7.540487917	6.908893124	8.537278624	0.138099049	0.996790707	0.769693842	1.6283855
85464	SSH2	slingshot homolog 2 (Drosophila)	Cytoplasm	phosphatase	ENSG00000141298	4.475654173	3.988080052	4.603963963	2.979007351	0.12830979	-1.009072701	-0.487574121	-1.624956612
753	C18ORF1	chromosome 18 open reading frame 1	unknown	other	ENSG00000168675	3.163887808	2.545556369	4.701946372	3.077498497	1.538058564	0.531942128	-0.618331439	-1.624447875
219927	MRPL21	mitochondrial ribosomal protein L21	Cytoplasm	other	ENSG00000197345	3.569303565	3.615692836	3.036804653	4.660619557	-0.532498913	1.044926721	0.046389271	1.623814904
55720	TSR1	TSR1, 20S rRNA accumulation, homolog (S. cerevisiae)	unknown	other	ENSG00000167721	4.203856649	4.73763201	3.943006366	5.566527379	-0.260850283	0.82889537	0.533775361	1.623521014
79612	NARG1L	NMDA receptor regulated 1-like	Nucleus	enzyme	ENSG00000172766	4.388650368	3.905736079	4.663593025	3.042584752	0.274942657	-0.863151327	-0.482914289	-1.621008273
22838	RNF44	ring finger protein 44	unknown	other	ENSG00000146083	4.949237204	3.953429912	4.648678446	3.030151415	-0.300558758	-0.923278496	-0.995807293	-1.618527031
6636	SNRPF	small nuclear ribonucleoprotein polypeptide F	Nucleus	other	ENSG00000139343	3.800231408	4.381247912	3.707185067	5.323883516	-0.093046342	0.942635603	0.581016504	1.616698449
474344	GIMAP6	GTPase, IMAP family member 6	unknown	other	ENSG00000133561	5.131748991	5.013541201	4.949522878	3.332853252	-0.182226113	-1.680687949	-0.11820779	-1.616669626
64766	S100PBP	S100P binding protein	Nucleus	other	ENSG00000116497	3.208023533	3.020914389	3.618975509	2.005689553	0.410951976	-1.015224836	-0.187109144	-1.613285955
10465	PPIH	peptidylprolyl isomerase H (cyclophilin H)	Nucleus	enzyme	ENSG00000171960	2.637307517	2.594928219	2.644888143	4.253837707	0.007580626	1.658909488	-0.042379299	1.608949564
90701	SEC11C	SEC11 homolog C (S. cerevisiae)	Cytoplasm	peptidase	ENSG00000166562	5.265530467	6.218810333	5.954845482	7.561236829	0.689315015	1.342426496	0.953279866	1.606391347
51187	RSL24D1	ribosomal L24 domain containing 1	Nucleus	other	ENSG00000137876	6.898859202	7.813636158	7.129133675	8.734714652	0.230274472	0.921078494	0.914776955	1.605580977
142940	TRUB1	TruB pseudouridine (psi) synthase homolog 1 (E. coli)	unknown	enzyme	ENSG00000165832	3.25709206	4.207012915	3.335279529	4.935549724	0.078187469	0.728536809	0.949920854	1.600270195
8897	MTMR3	myotubularin related protein 3	Cytoplasm	phosphatase	ENSG00000100330	3.788546991	3.014345512	3.909384127	2.313554165	0.120837136	-0.700791347	-0.774201478	-1.595829962
157506	RDH10	retinol dehydrogenase 10 (all-trans)	unknown	enzyme	ENSG00000121039	1.750344551	2.8261776	1.976812028	3.571852778	0.226467476	0.745675178	1.075833049	1.59504075
9885	OSBPL2	oxysterol binding protein-like 2	Cytoplasm	other	ENSG00000130703	3.770932237	3.382246255	4.007166952	2.412163782	0.236234715	-0.970082473	-0.388685982	-1.59500317
28986	MAGEH1	melanoma antigen family H, 1	Cytoplasm	other	ENSG00000187601	3.446806197	3.65162483	3.202797187	4.796641113	-0.244009009	1.145016283	0.204818633	1.593843926
8677	STX10	syntaxin 10	Cytoplasm	other	ENSG00000104915	3.80979954	3.026113812	3.708530703	2.115240337	-0.101268837	-0.910873475	-0.783685728	-1.593290366
23174	ZCCHC14	zinc finger, CCHC domain containing 14	unknown	other	ENSG00000140948	3.664681033	2.667677816	4.055379914	2.462573462	0.390698882	-0.205104354	-0.997003217	-1.592806452
3301	DNAJA1	DnaJ (Hsp40) homolog, subfamily A, member 1	Nucleus	other	ENSG00000086061	7.362787342	7.889010235	7.168090027	8.756961371	-0.194697315	0.867951136	0.526222893	1.588871345
9136	RRP9	ribosomal RNA processing 9, small subunit (SSU) processome component, homolog (yeast)	Nucleus	other	ENSG00000114767	1.560669391	2.584338585	1.772940863	3.357963284	0.212271472	0.773624699	1.023669194	1.585022421
79077	DCTPP1	dCTP pyrophosphatase 1	unknown	enzyme	ENSG00000179958	3.908130314	4.523087647	3.917669642	5.500853063	0.009539328	0.977765416	0.614957333	1.583183421
10868	USP20	ubiquitin specific peptidase 20	Cytoplasm	peptidase	ENSG00000136878	4.109990402	3.190407077	3.948030312	2.366402863	-0.161960091	-0.824004214	-0.919583325	-1.581627448
1796	DOK1	docking protein 1, 62kDa (downstream of tyrosine kinase 1)	Plasma Membrane	other	ENSG00000115325	2.915806064	2.0221382	3.07207562	1.492272594	0.156269556	-0.529865607	-0.893667864	-1.579803026
25865	PRKD2	protein kinase D2	Cytoplasm	kinase	ENSG00000105287	4.196052565	3.368030999	3.777886589	2.198440195	-0.418165977	-1.169590804	-0.828021566	-1.579446394
6520	SLC3A2	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2	Plasma Membrane	transporter	ENSG00000168003	5.98514235	6.067281646	5.670470961	7.243945192	-0.314671389	1.176663546	0.082139296	1.573474231
51710	ZNF44	zinc finger protein 44	Nucleus	other	ENSG00000197857	3.840432863	3.170230383	3.550847268	1.979429995	-0.289585595	-1.190800387	-0.67020248	-1.571417272
55120	FANCL	Fanconi anemia, complementation group L	Nucleus	other	ENSG00000115392	1.617643102	2.682160759	1.72524602	3.294455603	0.107602918	0.612294844	1.064517657	1.569209583
1632	DCI	dodecenoyl-Coenzyme A delta isomerase (3,2 trans-enoyl-Coenzyme A isomerase)	Cytoplasm	enzyme	ENSG00000167969	2.813748556	1.589490237	1.748345171	3.314205335	-1.065403385	1.724715098	-1.224258319	1.565860164
26519	TIMM10	translocase of inner mitochondrial membrane 10 homolog (yeast)	Cytoplasm	transporter	ENSG00000134809	2.532463819	2.806263586	2.357435943	3.923296107	-0.175027876	1.117032521	0.273799767	1.565860164
153222	C5ORF41	chromosome 5 open reading frame 41	unknown	other	ENSG00000164463	6.798299663	6.726444199	6.761362532	5.196398387	-0.03693713	-1.530045812	-0.071855464	-1.564964146
10575	CCT4	chaperonin containing TCP1, subunit 4 (delta)	Cytoplasm	other	ENSG00000115484	6.523973354	7.330684269	6.623323888	8.187043398	0.099350534	0.856359129	0.806710915	1.56371951
493	ATP2B4	ATPase, Ca++ transporting, plasma membrane 4	Plasma Membrane	transporter	ENSG00000058668	5.064098371	4.244581409	5.627565765	4.06523642	0.563467394	-0.179344989	-0.819516962	-1.562329345
1390	CREM	cAMP responsive element modulator	Nucleus	transcription regulator	ENSG00000095794	4.081248486	4.133443378	4.328240148	5.888847387	0.246991663	1.755404009	0.052194892	1.560607239
130367	SGPP2	sphingosine-1-phosphate phosphotase 2	Cytoplasm	phosphatase	ENSG00000163082	2.734371052	3.334202242	2.52280452	4.078680595	-0.211566532	0.744478353	0.59983119	1.555876075
5440	POLR2K	polymerase (RNA) II (DNA directed) polypeptide K, 7.0kDa	Nucleus	enzyme	ENSG00000147669	4.294844684	5.252533446	4.484637363	6.038119871	0.189792679	0.785586425	0.957688763	1.553482508
94134	ARHGAP12	Rho GTPase activating protein 12	unknown	other	ENSG00000165322	3.084094221	3.669849126	3.66715628	2.114912638	0.583062058	-1.554936488	0.585754905	-1.552243642
23509	POFUT1	protein O-fucosyltransferase 1	Cytoplasm	enzyme	ENSG00000101346	2.237892993	2.864506533	2.448447838	3.999790504	0.210554845	1.135283971	0.62661354	1.551342666
6652	SORD	sorbitol dehydrogenase	Cytoplasm	enzyme	ENSG00000140263	0.255810501	1.977360081	2.053993927	3.601408424	1.798183427	1.624048343	1.72154958	1.547414497
6257	RXRB	retinoid X receptor, beta	Nucleus	ligand-dependent nuclear receptor	ENSG00000204231	4.707424892	3.90122437	4.469020557	2.921871156	-0.238404334	-0.979353213	-0.806200522	-1.547149401
23590	PDSS1	prenyl (decaprenyl) diphosphate synthase, subunit 1	unknown	enzyme	ENSG00000148459	1.503176415	2.351541945	1.655301456	3.201578044	0.152125041	0.850036099	0.84836553	1.546276588
3608	ILF2 (includes EG:3608)	interleukin enhancer binding factor 2, 45kDa	Nucleus	transcription regulator	ENSG00000143621	6.544096271	7.023963066	6.548119504	8.093203523	0.004023233	1.069240457	0.479866794	1.545084019
392	ARHGAP1	Rho GTPase activating protein 1	Cytoplasm	other	ENSG00000175220	4.045608562	3.410948228	3.953150431	2.409347999	-0.09245813	-1.001600228	-0.634660334	-1.543802432
3276	PRMT1	protein arginine methyltransferase 1	Nucleus	enzyme	ENSG00000126457	5.167014683	5.25686733	4.912675091	6.455834274	-0.254339591	1.198966944	0.089852647	1.543159183
9821	RB1CC1	RB1-inducible coiled-coil 1	Nucleus	other	ENSG00000023287	6.076166875	5.201822293	6.014085159	4.473766622	-0.062081716	-0.728055671	-0.874344582	-1.540318538
79080	CCDC86	coiled-coil domain containing 86	unknown	other	ENSG00000110104	2.253032843	2.887352802	2.250930219	3.788853866	-0.002102624	0.901501063	0.634319959	1.537923647
1892	ECHS1	enoyl Coenzyme A hydratase, short chain, 1, mitochondrial	Cytoplasm	enzyme	ENSG00000127884	3.364289178	4.27692706	3.234869301	4.771268002	-0.129419878	0.494340941	0.912637882	1.536398701
23365	ARHGEF12	Rho guanine nucleotide exchange factor (GEF) 12	Cytoplasm	other	ENSG00000196914	0	1.8489035	1.633921796	3.168581385	1.633921796	1.319677885	1.8489035	1.534659589
388272	C16ORF87	chromosome 16 open reading frame 87	unknown	other	ENSG00000155330	3.242168253	3.78736338	3.496077014	5.029671642	0.253908762	1.242308262	0.545195128	1.533594628
191	AHCY	adenosylhomocysteinase	Cytoplasm	enzyme	ENSG00000101444	3.919096645	4.61270961	3.670272462	5.203412032	-0.248824183	0.590702423	0.693612965	1.533139571
5245	PHB (includes EG:5245)	prohibitin	Nucleus	transcription regulator	ENSG00000167085	3.946356281	4.401482209	3.706797631	5.239060759	-0.239558651	0.83757855	0.455125928	1.532263128
3661	IRF3	interferon regulatory factor 3	Nucleus	transcription regulator	ENSG00000126456	4.422985962	3.845309002	4.124558285	2.596566555	-0.298427677	-1.248742447	-0.577676959	-1.527991729
4953	ODC1	ornithine decarboxylase 1	Cytoplasm	enzyme	ENSG00000115758	7.09863374	6.497303687	6.721464321	8.24933008	-0.377169419	1.752026392	-0.601330053	1.527865758
25844	YIPF3	Yip1 domain family, member 3	unknown	other	ENSG00000137207	5.19392904	4.385995766	5.196632131	3.669294839	0.002703091	-0.716700928	-0.807933274	-1.527337293
84836	ABHD14B	abhydrolase domain containing 14B	Cytoplasm	enzyme	ENSG00000114779	4.762132643	4.830472421	4.557431123	3.030237289	-0.204701521	-1.800235132	0.068339778	-1.527193834
908	CCT6A	chaperonin containing TCP1, subunit 6A (zeta 1)	Cytoplasm	other	ENSG00000146731	6.329059797	7.266792411	6.671653063	8.198128069	0.342593266	0.931335658	0.937732614	1.526475007
80152	CENPT	centromere protein T	unknown	other	ENSG00000102901	4.658167839	3.674624604	4.189038411	2.665187294	-0.469129428	-1.00943731	-0.983543235	-1.523851117
79174	CRELD2	cysteine-rich with EGF-like domains 2	unknown	other	ENSG00000184164	2.173080983	2.897542158	1.984767416	3.507090932	-0.188313567	0.609548773	0.724461176	1.522323516
83732	RIOK1	RIO kinase 1 (yeast)	unknown	kinase	ENSG00000124784	5.254300778	5.459478232	4.841697427	6.363163471	-0.412603351	0.903685239	0.205177454	1.521466045
8728	ADAM19	ADAM metallopeptidase domain 19 (meltrin beta)	Plasma Membrane	peptidase	ENSG00000135074	2.992041732	2.218065215	3.557363023	2.036041381	0.565321291	-0.182023834	-0.773976517	-1.521321642
23338	PHF15	PHD finger protein 15	unknown	other	ENSG00000043143	5.587635448	4.777777663	5.222204107	3.702745032	-0.36543134	-1.075032631	-0.809857784	-1.519459075
9618	TRAF4	TNF receptor-associated factor 4	Cytoplasm	other	ENSG00000076604	4.424146993	4.473826334	4.063905185	5.580509573	-0.360241808	1.10668324	0.049679341	1.516604389
4363	ABCC1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1	Plasma Membrane	transporter	ENSG00000103222	5.110911998	4.11897315	5.048657131	3.532245595	-0.062254867	-0.586727555	-0.991938848	-1.516411536
23484	LEPROTL1	leptin receptor overlapping transcript-like 1	Plasma Membrane	other	ENSG00000104660	7.63315063	7.291355797	7.557949264	6.043130259	-0.075201366	-1.248225538	-0.341794833	-1.514819005
55191	NADSYN1	NAD synthetase 1	unknown	enzyme	ENSG00000172890	3.611695378	3.265911257	3.452567891	1.940000283	-0.159127487	-1.325910975	-0.34578412	-1.512567608
4125	MAN2B1	mannosidase, alpha, class 2B, member 1	Cytoplasm	enzyme	ENSG00000104774	4.754235925	3.933460879	4.321455067	2.809183765	-0.432780858	-1.124277113	-0.820775047	-1.512271302
63874	ABHD4	abhydrolase domain containing 4	unknown	peptidase	ENSG00000100439	3.382227703	2.610731384	3.849481309	2.339268194	0.467253606	-0.271463191	-0.771496319	-1.510213115
10628	TXNIP	thioredoxin interacting protein	Cytoplasm	other	ENSG00000117289	8.402962001	8.51815961	8.494487705	6.985271473	0.091525704	-1.532888137	0.11519761	-1.509216231
3320	HSP90AA1	heat shock protein 90kDa alpha (cytosolic), class A member 1	Cytoplasm	other	ENSG00000080824	9.046315316	9.568014791	9.057927449	10.56583254	0.011612133	0.997817752	0.521699475	1.507905094
27235	COQ2	coenzyme Q2 homolog, prenyltransferase (yeast)	unknown	enzyme	ENSG00000173085	1.557723575	2.395526224	1.563369941	3.069615249	0.005646367	0.674089025	0.837802649	1.506245308
7372	UMPS	uridine monophosphate synthetase	Cytoplasm	enzyme	ENSG00000114491	3.843477961	4.279757917	3.529500489	5.035296756	-0.313977471	0.755538839	0.436279956	1.505796266
23228	PLCL2	phospholipase C-like 2	Cytoplasm	enzyme	ENSG00000154822	5.076446627	5.362324493	5.423535363	3.917873904	0.347088735	-1.44445059	0.285877866	-1.505661459
55798	METTL2B	methyltransferase like 2B	unknown	enzyme	ENSG00000165055	2.94980111	3.542189651	2.489416031	3.994084407	-0.460385078	0.451894756	0.592388541	1.504668375
257144	GCET2	germinal center expressed transcript 2	unknown	other	ENSG00000174500	3.850228423	3.063931482	3.2208249	1.716958892	-0.629403523	-1.34697259	-0.786296941	-1.503866008
11315	PARK7	Parkinson disease (autosomal recessive, early onset) 7	Nucleus	other	ENSG00000116288	5.245786769	6.062886655	5.669342638	7.172220521	0.423555868	1.109333866	0.817099885	1.502877883
51317	PHF21A	PHD finger protein 21A	Nucleus	other	ENSG00000135365	3.278137448	2.919062546	3.710508844	2.208328685	0.432371396	-0.710733861	-0.359074902	-1.502180159
84541	KBTBD8	kelch repeat and BTB (POZ) domain containing 8	unknown	other	ENSG00000163376	2.579364563	2.997384545	2.994865863	4.491906838	0.415501301	1.494522292	0.418019982	1.497040974
11009	IL24	interleukin 24	Extracellular Space	cytokine	ENSG00000162892	3.9251889	4.790552176	4.266505288	2.769495783	0.341316388	-2.021056393	0.865363276	-1.497009505
64407	RGS18	regulator of G-protein signaling 18	Cytoplasm	other	ENSG00000150681	0	0.220627715	4.227369051	2.732066403	4.227369051	2.511438688	0.220627715	-1.495302649
2035	EPB41	erythrocyte membrane protein band 4.1 (elliptocytosis 1, RH-linked)	Plasma Membrane	other	ENSG00000159023	5.71206256	5.853335956	6.295677578	4.800627859	0.583615018	-1.052708097	0.141273396	-1.495049719
7172	TPMT	thiopurine S-methyltransferase	Cytoplasm	enzyme	ENSG00000137364	1.232733782	2.605138825	1.752458963	3.245952591	0.519725181	0.640813766	1.372405043	1.493493628
10681	GNB5	guanine nucleotide binding protein (G protein), beta 5	Plasma Membrane	enzyme	ENSG00000069966	4.994953835	3.998766435	4.457108143	2.966916762	-0.537845692	-1.031849673	-0.9961874	-1.490191381
9709	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	Cytoplasm	other	ENSG00000051108	5.342403753	6.319352525	6.316926553	7.806881235	0.9745228	1.48752871	0.976948772	1.489954682
192670	EIF2C4	eukaryotic translation initiation factor 2C, 4	Cytoplasm	translation regulator	ENSG00000134698	3.290444436	3.241861558	3.336395511	1.847237833	0.045951076	-1.394623725	-0.048582878	-1.489157678
55198	APPL2	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2	Cytoplasm	other	ENSG00000136044	4.674782378	4.045088297	4.93321284	3.444170275	0.258430462	-0.600918022	-0.629694081	-1.489042565
4967	OGDH	oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)	Cytoplasm	enzyme	ENSG00000105953	5.257634527	4.552259117	5.514742759	4.029754834	0.257108231	-0.522504283	-0.705375411	-1.484987925
56919	DHX33	DEAH (Asp-Glu-Ala-His) box polypeptide 33	Nucleus	enzyme	ENSG00000005100	1.427233089	2.045984823	1.519154669	3.003527796	0.09192158	0.957542972	0.618751735	1.484373127
30968	STOML2	stomatin (EPB72)-like 2	Plasma Membrane	other	ENSG00000165283	4.536349924	4.575786434	4.161392288	5.645176741	-0.374957636	1.069390307	0.03943651	1.483784452
58155	PTBP2	polypyrimidine tract binding protein 2	Nucleus	other	ENSG00000117569	4.330327807	3.60378989	4.463925723	2.981782489	0.133597915	-0.622007401	-0.726537917	-1.482143234
894	CCND2	cyclin D2	Nucleus	other	ENSG00000118971	6.359232679	6.984392932	6.298949608	7.779914894	-0.06028307	0.795521961	0.625160254	1.480965285
10154	PLXNC1	plexin C1	Plasma Membrane	other	ENSG00000136040	2.14616795	2.498704733	1.731606019	3.212520037	-0.414561931	0.713815304	0.352536783	1.480914018
92715	WDR85	WD repeat domain 85	unknown	other	ENSG00000148399	3.733069374	2.9475257	3.787528464	2.307104102	0.05445909	-0.640421598	-0.785543674	-1.480424362
10404	PGCP	plasma glutamate carboxypeptidase	Extracellular Space	peptidase	ENSG00000104324	3.831279983	3.243621973	3.543537092	2.063789257	-0.287742891	-1.179832715	-0.58765801	-1.479747834
57763	ANKRA2	ankyrin repeat, family A (RFXANK-like), 2	Cytoplasm	transcription regulator	ENSG00000164331	4.149134432	4.38911018	4.293489799	2.815889152	0.144355367	-1.573221028	0.239975748	-1.477600647
64145	ZFYVE20	zinc finger, FYVE domain containing 20	Cytoplasm	other	ENSG00000131381	2.922679773	2.575529672	3.021783204	1.546848023	0.099103432	-1.028681649	-0.347150101	-1.474935182
9990	SLC12A6	solute carrier family 12 (potassium/chloride transporters), member 6	Plasma Membrane	transporter	ENSG00000140199	3.656244564	3.963788812	4.696966132	3.222592084	1.040721568	-0.741196728	0.307544248	-1.474374048
3313	HSPA9	heat shock 70kDa protein 9 (mortalin)	Cytoplasm	other	ENSG00000113013	7.521196919	7.72653345	7.262046799	8.733571692	-0.25915012	1.007038242	0.205336531	1.471524894
