probeset_id	total_probes	gene_assignment	gene_id	T8A	T8B	T8C	T16A	T16B	T16C	T28	T32	N8A	N8B	N8C	N16A	N16B	N16C	N32	Log2 Fc T vs N	P T vs N	q T vs N
8102362	28	NM_052864	TIFA	250.36576	215.04719	196.23094	165.28335	169.82426	130.25419	170.75473	119.35233	136.0918	124.01861	115.95517	153.9329	119.80458	117.57804	151.13003	0.640325044	0.001321579	0.004837922
8151898	25	BC036855	C8orf37	155.70477	122.22464	127.4459	138.34868	131.83232	70.98181	119.32597	72.73953	91.69633	89.62477	68.26669	109.84596	75.91642	84.81529	124.20708	0.64013983	0.000253227	0.002055711
8131292	29	NM_021163	RBAK	455.23825	337.6305	333.61197	403.16779	371.59601	208.86974	319.69996	169.25525	272.8629	241.27508	202.03711	274.95816	226.34068	247.35727	297.43123	0.639244071	0.000302094	0.002227382
8124498	14	NR_002722	ZNF204	290.20377	226.97295	231.78547	241.95223	230.37101	136.6868	213.3387	71.49515	215.52587	144.52148	166.23978	178.16302	117.23172	120.26856	191.46928	0.637711776	0.001809099	0.005705551
7961295	32	NM_176884	TAS2R43	125.43816	120.487	145.43952	172.06664	121.89102	64.14586	108.5064	66.93458	97.80335	91.03008	86.0402	100.5561	79.02831	74.33096	97.71461	0.637124956	0.00087327	0.003913951
7971590	27	NM_030925	CAB39L	165.67767	149.06937	156.40866	137.00135	108.43035	115.53012	104.3895	55.66116	102.58164	95.33019	94.98766	103.93436	76.6846	79.50927	91.80386	0.636825286	0.000797209	0.003736687
8002999	50	NM_004483	GCSH	660.38157	610.26501	700.74413	853.3873	558.43415	453.7667	573.65411	323.41853	481.46771	430.84068	361.80981	509.92556	319.85898	507.54549	446.07278	0.636577953	0.002400063	0.006734802
8135497	42	NM_021994	ZNF277P	232.16999	145.53132	170.81696	165.97553	162.6375	117.11847	153.31315	116.53462	126.66303	121.26604	99.80291	129.98249	91.54391	108.06239	118.65257	0.635987989	0.002506046	0.006907208
8093332	28	BC046475	MGC26356	304.95134	273.25768	290.12628	288.55234	222.64329	118.76786	207.62808	96.26355	167.9856	169.06609	163.56096	214.37933	163.37226	187.89471	220.14663	0.634654358	0.000150939	0.001565424
8109576	26	NM_017872	THG1L	392.25606	340.55835	366.03979	341.20207	355.57502	305.97162	319.61191	196.18742	262.92528	246.83666	218.2056	236.71372	220.70704	202.68906	244.48867	0.634437574	4.33504E-06	0.000322041
8041982	28	NM_138448	ACYP2	145.80693	143.52947	157.81541	147.00204	127.86175	82.39519	135.41642	45.90591	99.11571	88.2332	85.97675	118.0671	71.03223	95.84259	95.80195	0.634107636	0.000161401	0.001625261
7946105	24	NM_001001922	OR52N5	244.89854	217.58935	217.26843	186.94055	162.26339	82.38173	133.83387	121.16489	156.44827	149.88632	169.49158	131.59113	92.17028	96.05945	117.76218	0.634021209	0.004416536	0.00961783
8112388	38	NM_001656	TRIM23	303.42062	268.08258	285.0797	272.90335	243.15242	155.90616	251.82172	147.19358	202.6537	175.31631	145.84888	206.6965	149.84719	181.7625	177.83462	0.633032637	9.17767E-05	0.001281027
8168366	21	NM_006223	PIN4	377.47602	379.33462	376.97576	375.4735	315.36249	297.08155	352.82976	277.339	262.98604	205.88666	225.55089	271.92946	210.88131	235.35336	240.02815	0.632291872	2.67265E-05	0.000726619
8096718	34	NM_004757	SCYE1	408.46207	349.08586	360.29613	379.04909	326.50862	291.69623	327.60272	287.6835	256.72386	267.24039	191.05211	253.56399	206.11333	237.0923	297.8282	0.632145487	6.56994E-05	0.001103093
7924549	12	XM_001129082	LOC653151	209.46335	221.5136	219.02169	274.31901	234.98039	117.36029	217.58642	75.3603	176.92606	154.83542	137.27763	169.44219	133.70778	126.44254	169.41021	0.630484186	0.000219154	0.001898927
8034342	25	ENST00000292241	ZNF20	564.22584	468.64348	491.2373	458.18809	417.19392	344.79885	395.52793	239.6924	327.0202	265.30855	283.48908	362.7147	264.28063	357.18825	380.90857	0.630457668	0.000296665	0.002217527
7969390	25	NM_006346	C13orf24	311.91098	237.90753	233.3231	236.90789	203.40826	171.18319	176.13537	113.70035	171.02118	156.87926	147.82567	182.14939	134.9039	156.19258	169.1628	0.629561304	0.000923934	0.004012933
7970546	36	NM_152726	EFHA1	930.72379	844.2779	1121.22429	1119.15786	818.43552	870.92665	851.92989	499.98899	746.82653	649.57933	510.23209	713.23065	509.36653	622.13691	712.83867	0.628779618	0.001286072	0.004770227
8174887	17	XR_016370	LOC643421	126.26949	132.5488	163.37154	197.64935	149.03737	127.24915	118.95738	92.10434	85.3258	104.26458	105.65183	106.98484	108.82101	86.04409	100.3694	0.627832784	0.001870316	0.005806518
8044049	42	NM_003853	IL18RAP	36.85484	39.75504	46.1493	42.86278	49.94372	36.18058	35.21119	22.99395	29.10671	29.33713	25.60986	23.87255	31.04613	28.67087	28.11914	0.625767517	0.000139077	0.001539689
8170166	31	NM_014500	HTATSF1	604.63364	566.02906	576.70478	556.25868	450.79175	410.29004	503.53472	347.06467	417.42805	321.44382	330.70471	415.68794	277.11696	381.44788	389.48262	0.624591795	0.000356501	0.00246111
8166278	22	NM_001037540	SCML1	156.81662	122.10653	129.35084	184.8438	150.20191	66.35836	113.5991	76.8813	110.7576	90.61228	109.53537	103.63076	77.85265	86.5536	115.63848	0.623597779	0.001581085	0.005302503
7904693	24	AK024925	FLJ21272	314.85076	274.91411	297.7309	227.75226	247.04596	135.87084	212.03379	137.9944	213.89119	197.88823	193.37652	174.01477	153.27304	130.19209	154.46661	0.621425207	0.001052393	0.004293826
7916018	24	AF242772	LOC51336	178.42338	157.03313	172.27622	172.72167	133.06376	85.59954	155.73425	90.94138	145.55766	102.41565	101.91526	122.96522	75.54533	86.42143	120.40274	0.620860126	0.002366784	0.006687217
7974870	23	NM_003082	SNAPC1	2359.19984	2100.50082	1396.89258	2117.74101	2216.82982	1312.5451	1688.06209	1291.38813	1351.63815	1651.46219	1096.40886	1314.48649	1402.95894	1136.77759	1693.28817	0.620649359	0.002858112	0.007467725
8110486	28	BX648737	DKFZp686E2433	213.31124	191.43658	195.2847	206.87255	145.91869	143.58025	144.04142	72.55786	139.9561	118.90172	122.42119	144.42336	102.48747	115.78307	123.93636	0.619993705	0.000567723	0.003111025
8030899	30	NM_001010851	ZNF766	274.49728	256.08988	288.59532	280.45329	278.86694	142.08928	271.2709	162.84256	215.51973	190.50766	180.52083	189.88676	146.62183	153.72446	217.80751	0.619411289	0.000030737	0.000768378
8105633	31	NM_015342	PPWD1	603.87825	574.09752	580.21363	515.6609	563.36283	364.80932	528.24566	410.97499	431.81332	352.90266	362.45078	433.97485	278.6202	357.47789	364.82197	0.618744191	8.21796E-05	0.001227373
7922243	31	NM_033418	C1orf156	124.06495	97.45698	147.17583	121.34216	103.19874	73.3354	110.11553	57.02504	92.47927	81.21917	61.33312	92.93327	73.32722	63.05997	83.6193	0.616428113	0.002731608	0.007254666
7979473	27	NM_016029	DHRS7	723.55719	646.77146	692.73039	732.94475	588.60678	463.57623	565.07043	481.67205	523.12867	473.20342	372.53719	516.19147	369.09903	395.65193	453.14575	0.616134405	0.000241816	0.002009767
7989315	22	NM_004492	GTF2A2	469.54511	390.847	447.43528	440.74229	374.09667	301.17625	354.21316	301.67726	295.88634	253.45085	244.01434	346.42793	202.96528	320.23792	296.95088	0.6151389	0.000663426	0.003379144
8097920	30	NM_004744	LRAT	138.76619	102.86607	119.542	103.74484	117.10873	29.57648	78.49527	77.10247	80.70898	86.43708	77.15782	97.62822	67.64013	46.41638	83.89864	0.615124756	0.002729066	0.00725036
8095894	35	NM_020236	MRPL1	552.45146	493.76045	467.20676	465.87621	393.70451	317.32355	443.44315	265.81628	364.29942	292.7863	274.64957	391.50439	253.73734	282.26443	339.78736	0.615031998	0.000893315	0.003949466
7994565	23	NR_003370	LOC730092	974.44867	909.29548	869.25233	976.68832	894.60407	504.0543	779.1433	596.31941	652.86736	618.31359	520.46655	701.21829	563.72034	567.79938	749.14603	0.614529512	8.72516E-06	0.000429901
7971361	10	NM_012345	NUFIP1	311.77637	321.45148	314.23694	314.44682	294.36912	268.87852	261.88012	195.6	214.33149	223.83527	213.62867	249.65033	162.19545	156.13655	236.84668	0.614518414	0.000134705	0.001517506
8054664	28	NM_032494	ZC3H8	194.95162	148.5033	185.90844	177.48857	137.58168	133.30341	146.346	74.40412	124.75754	101.28872	108.27341	132.32669	87.4692	109.02925	116.57139	0.611694464	0.00107744	0.004366607
7967933	37	NM_175605	IFT88	307.16867	274.20243	274.74642	286.83837	275.54149	143.70485	235.46441	113.94337	219.65798	208.83636	192.02703	180.58871	160.05639	153.09458	222.11672	0.611310624	3.98843E-05	0.000865205
8103206	26	NM_033632	FBXW7	249.3966	257.88183	248.01265	226.1899	231.50176	161.00274	228.24051	159.02552	170.54501	155.80277	153.98185	182.37011	137.59853	153.01497	184.07253	0.61057119	5.5253E-06	0.000362575
7901931	36	NM_032437	KIAA1799	241.41567	189.12907	226.16148	209.32828	165.18341	91.0751	181.79581	93.35572	168.3804	139.9328	126.14541	151.85176	102.00868	122.1441	146.63291	0.610565135	0.001682632	0.005500843
8111677	28	NM_002310	LIFR	450.7497	339.66643	392.24225	388.26288	328.93772	290.58505	308.48634	224.53362	278.91038	257.04667	250.40604	288.69164	191.53754	226.6231	209.54264	0.610504478	0.000588884	0.003162951
8162086	33	NM_015239	AGTPBP1	641.37938	538.65148	585.64879	677.82393	546.18985	322.8903	460.14674	292.6816	463.60757	408.80636	375.13619	392.96464	351.85682	357.70366	401.48654	0.610325014	8.61366E-05	0.001251112
8067017	27	NM_003859	DPM1	1679.20877	1378.21209	1313.86311	1320.50863	1170.90149	1033.47738	1260.43602	1096.38969	1004.16674	894.89847	694.19106	1166.6179	760.56147	880.55161	1030.68002	0.60858631	0.001761918	0.005617104
7917037	30	NM_001889	CRYZ	915.34382	891.17122	1117.35226	1108.59582	788.6566	543.08353	916.82736	452.32102	745.78339	719.16751	567.5085	717.11819	474.5965	571.49112	704.02654	0.608049914	0.00187425	0.005809721
8103389	30	NM_001334	CTSO	407.98236	300.37796	331.50308	359.70797	290.1383	112.41233	273.27883	174.1668	254.8223	231.14949	218.64742	217.12558	192.24184	216.58921	249.57991	0.607759043	0.000415216	0.002677825
8130952	26	NM_002793	PSMB1	1954.60145	1836.25743	1865.51099	2074.40806	1668.35444	1556.37473	1771.9314	1757.4248	1472.78942	1386.54273	1049.35585	1309.75154	997.99563	1193.43859	1376.67353	0.606113031	0.000163846	0.0016394
8147262	31	NM_016023	OTUD6B	499.68334	466.79376	428.22378	443.73231	391.30852	314.18892	415.208	274.68333	305.3925	258.32534	293.7936	356.11795	241.90475	302.33654	316.20708	0.606082066	0.000148169	0.001562755
8054192	33	NM_138798	MITD1	336.67756	256.44831	286.78517	265.86566	230.49922	241.4595	267.26507	170.63315	215.83705	168.51364	165.91947	206.56715	157.32339	170.96947	189.457	0.605936025	0.000896355	0.003951552
8005955	25	NR_000014	SNORD42A	42.01693	48.12957	55.84302	47.46484	46.12962	22.47145	43.84505	11.44914	32.02606	31.79877	41.21995	35.78473	21.68437	26.3912	38.97259	0.605904351	0.001631383	0.005411041
8171348	25	NR_003585	ATXN3L	35.29544	37.72726	39.85983	36.99438	35.53892	23.03449	32.63437	21.04394	25.78248	29.57781	21.36871	27.90725	20.92759	20.66302	31.74296	0.605590486	9.47315E-05	0.001301858
7902634	33	NM_025065	BXDC5	415.49997	412.62939	452.06792	470.72496	352.63157	459.11418	387.0986	298.72906	320.84017	262.90868	221.67221	375.83708	224.99416	254.79388	284.7133	0.603770946	0.001745088	0.005602006
8042211	32	NM_006577	B3GNT2	908.59671	819.71431	865.02937	1040.22478	1055.30386	383.83765	822.32376	814.67571	658.45773	813.37716	537.43467	604.09048	605.4168	485.1203	681.3821	0.603230354	0.000952822	0.00406791
7925561	18	AK095297	LOC284702	1137.04971	911.4456	764.47884	716.34625	966.40033	412.61425	687.67991	659.09091	651.21503	589.60154	610.64494	608.99623	520.38274	570.55269	600.13589	0.603201737	0.001855536	0.005777558
8069565	25	NM_006806	BTG3	641.83849	528.59755	466.50927	600.1008	558.20563	428.87802	441.28999	512.61159	386.17945	349.01307	283.46864	421.71876	357.46727	411.23532	440.40184	0.602565319	0.000436363	0.002729267
8092067	24	BC107708	RPL22L1	135.43361	122.6329	150.46271	158.72497	196.22187	147.43032	159.73259	154.81422	115.26196	100.09795	94.78826	105.45063	99.16662	88.71293	110.63983	0.602315311	0.001901325	0.005868577
8139727	19	NM_207366	SEPT14	77.57796	77.59706	70.11133	53.59303	55.62419	43.31838	54.9174	67.52803	38.50993	45.20205	51.29629	40.80246	49.89489	38.71124	55.26956	0.602241843	0.002070819	0.006176778
7957467	22	NM_001009894	C12orf29	362.18178	369.24997	330.94024	304.72283	299.91132	210.92563	273.98552	171.29339	283.67742	244.5589	205.17694	245.31436	156.28805	182.88824	214.4246	0.602048638	0.001292893	0.004786047
8094625	29	NM_015990	KLHL5	640.56177	603.4271	641.45862	552.79004	589.70873	444.47932	492.1978	390.55396	441.35325	395.17415	381.82494	450.45723	367.59931	357.60515	400.86334	0.601942399	8.73504E-06	0.000429901
7978527	22	NM_080664	C14orf126	292.55694	216.84208	223.13746	210.90031	197.89698	150.77057	213.45092	132.99967	176.3151	151.90989	128.31113	187.6799	112.83388	145.58016	146.93359	0.601548429	0.003324088	0.008202939
8128726	28	NM_173672	PPIL6	130.28572	123.45475	112.18541	96.67152	89.6971	41.98437	84.83994	41.57419	97.47341	81.50638	77.13153	69.57547	54.86751	56.39043	79.06977	0.601021365	0.004653703	0.009911963
7951144	32	NM_024725	CCDC82	519.1276	435.93001	372.9174	436.37172	436.86605	327.53533	406.32341	253.2684	314.31727	270.94302	268.45334	358.51983	238.13635	291.38275	315.8072	0.600793332	0.000490135	0.002885303
7989013	21	NM_016304	C15orf15	1110.74619	1089.08196	1094.23621	1313.87102	1317.52305	698.21216	1137.07933	989.84094	855.57241	824.81339	740.48271	809.10284	753.56602	706.22567	831.86942	0.60044615	4.19452E-05	0.000900168
8110018	9	NM_016093	RPL26L1	133.77629	123.48759	136.95941	135.39092	108.11424	114.62537	113.90236	117.36865	84.98914	80.3269	86.10675	79.91619	73.06777	100.35177	71.77979	0.600383292	8.04816E-05	0.001218757
7943842	34	NM_018195	C11orf57	402.22734	332.62038	345.53926	345.26678	338.5445	239.19054	306.41808	198.52115	268.33086	250.86216	204.46805	269.54759	195.88123	207.47273	236.14239	0.600166842	0.000140514	0.001541135
7961182	12	NM_002260	KLRC2	23.13456	22.6746	28.24091	30.5826	28.04895	26.336	27.46098	23.81852	19.88489	14.53011	19.26333	15.20554	19.10361	17.05783	31.26336	0.599991188	0.000556179	0.003081432
8099235	28	NM_152301	MRFAP1L1	652.19982	597.06672	564.01226	507.53793	577.50547	385.70072	582.19085	500.1816	414.66821	353.73644	351.58286	428.67825	369.58823	376.48759	444.1514	0.599920696	3.05121E-05	0.000767629
7943715	30	NM_033390	ZC3H12C	300.92924	238.36686	250.33246	246.02973	329.94709	160.20196	263.98029	158.39011	192.03004	193.65143	158.02361	212.13563	188.47564	137.34827	250.77522	0.599321806	0.001377508	0.004938991
8046003	33	NM_012198	GCA	418.47172	385.15696	398.00056	440.63716	341.44044	120.15646	335.57738	185.66188	323.56637	295.37286	208.62181	299.14984	215.01038	230.46093	341.32834	0.598464828	0.000754949	0.00365775
7968915	32	NM_004128	GTF2F2	303.89666	307.16554	303.43236	299.30042	264.53782	262.70506	241.26542	172.72503	212.28556	181.89629	194.44154	238.42818	163.97081	180.66892	213.62248	0.59841297	5.06519E-05	0.000989725
8171418	24	NM_002641	PIGA	215.91834	192.39247	189.47588	202.28995	216.25056	114.01969	171.07432	85.92505	150.10321	133.65474	122.30745	149.48925	126.90447	123.28813	169.48578	0.598000085	8.46636E-06	0.000427362
7950753	16	NM_021825	CCDC90B	469.45277	436.698	424.69124	408.7385	400.69112	287.65843	387.98838	299.17707	269.13337	246.11014	272.80529	346.12599	226.98233	335.7207	271.99807	0.597945621	0.000207615	0.001845223
8044605	24	BC036699	LOC654433	186.87344	149.46642	137.60218	135.43389	145.47403	127.87903	163.47403	122.06942	119.17716	109.83521	115.47966	86.8781	94.07868	73.04097	137.57515	0.597897706	0.001809224	0.005705551
8120165	25	NM_018132	CENPQ	125.81693	88.27997	91.99586	98.83612	86.19776	87.18098	84.01629	64.77471	75.73761	54.25872	68.33034	70.05361	47.864	73.17948	65.84289	0.597788576	0.002939694	0.007619704
8122013	27	NM_032438	L3MBTL3	615.96591	547.16675	610.2764	585.49244	455.09712	340.35052	430.00383	285.34637	422.13496	394.98413	409.41685	379.44554	283.51749	342.46457	378.2593	0.597342567	0.000432663	0.002725566
7922268	27	NM_014970	KIFAP3	547.48823	446.47358	558.25342	492.19336	420.75302	381.62203	372.04196	319.0883	349.72153	352.16194	282.53053	358.18558	294.85134	317.87563	330.21217	0.597307069	0.000234275	0.00196674
8134079	32	NM_033107	GTPBP10	236.20503	212.10244	239.95814	216.81432	181.89232	118.66904	189.20653	148.72066	179.69366	143.894	134.65389	166.7627	109.5316	127.69335	151.0978	0.597206189	0.000813741	0.003773692
7929719	41	NM_014472	C10orf28	270.41173	241.11085	235.59393	286.68688	261.54266	157.47219	234.24252	166.75446	192.35086	184.29551	161.3281	186.99328	142.56364	160.92472	196.86467	0.595891742	0.000052139	0.001001047
8147221	32	NM_004337	OSGIN2	659.60298	713.30438	924.67681	770.93571	607.79819	388.04502	491.137	318.03352	559.57396	517.26631	447.79751	575.19664	378.18722	441.97215	437.97434	0.595330697	0.002562673	0.006986612
8169984	31	NM_000194	HPRT1	988.66245	933.29402	978.28193	939.60079	818.49158	645.19716	674.33513	620.9947	643.14834	620.8529	509.5356	788.52796	501.06654	637.42007	585.92646	0.59510723	0.000279037	0.002145782
