Affy ID	Gene Symbol	Gene name	Cellular location	Family	UniGene ID	RefSeq Transcript ID	MSC	MAPC- 1	MAPC-2	ESC
1436541_at	Flj32894	hypothetical protein LOC144360			Mm.374809	NM_023197	96.5	418.4	349.0	623.3
1455576_at	Flj45909	FLJ45909 protein			Mm.74632	NM_177158	8.4	33.7	86.6	138.2
1422629_s_at	Shrm	shroom			Mm.46014	NM_015756	145.4	512.8	880.5	562.0
1423848_at	Mphosph6	M-phase phosphoprotein 6	Nucleus	other	Mm.181836	NM_026758	469.5	2160.9	2451.9	1748.2
1420944_at	Znf185	zinc finger protein 185 (LIM domain)			Mm.1161	NM_009549	13.1	34.1	120.1	80.1
1423890_x_at	Atp1B1	ATPase, Na+/K+ transporting, beta 1 polypeptide	Plasma Membrane	transporter	Mm.4550	NM_009721	336.0	3130.1	4321.2	1248.9
1419464_at	Loc349136	hypothetical protein LOC349136			Mm.347678	NM_026621	1.9	75.3	40.4	36.0
1451895_a_at	Dhcr24	24-dehydrocholesterol reductase	Cytoplasm	enzyme	Mm.133370	NM_053272	200.4	389.7	1119.2	920.4
1424323_at	Noc2L	nucleolar complex associated 2 homolog (S. cerevisiae)			Mm.139166	NM_021303	197.4	846.6	636.6	755.5
1426052_at	Mlh3	mutL homolog 3 (E. coli)			Mm.311981	XM_484162	15.7	89.8	80.6	152.6
1429055_at	Kiaa1598	KIAA1598			Mm.37338	NM_175172	1.2	50.0	246.8	33.1
1440050_at	Hbs1L	HBS1-like (S. cerevisiae)			Mm.25527	NM_019702	74.4	277.3	314.7	401.5
1452713_a_at	Hprp8Bp	WD repeat domain 57 (U5 snRNP specific)	Nucleus	other	Mm.29606	NM_025645	815.2	2955.5	2936.0	2971.3
1431609_a_at	Acp5	acid phosphatase 5, tartrate resistant	Cytoplasm	phosphatase	Mm.46354	NM_007388	6.9	116.8	208.8	52.9
1455878_at	2700023E23Rik	RIKEN cDNA 2700023E23 gene			---	---	76.9	330.8	271.4	458.8
1447657_s_at	Synpo2L	synaptopodin 2-like			Mm.35789	NM_175132	6.8	142.3	230.9	52.3
1429456_a_at	Polr3E	polymerase (RNA) III (DNA directed) polypeptide E (80kD)	Nucleus	transcription regulator	Mm.193632	NM_025298	191.8	801.3	607.6	718.2
1417749_a_at	Tjp1	tight junction protein 1 (zona occludens 1)	Plasma Membrane	other	Mm.4342	NM_009386	748.2	3064.7	3855.9	2654.8
1450862_at	Rad54L	RAD54-like (S. cerevisiae)	Nucleus	enzyme	Mm.3655	NM_009015	208.3	930.8	797.6	758.1
1434125_at	Flj12787	UTP15, U3 small nucleolar ribonucleoprotein, homolog (yeast)			Mm.28221	NM_178918	233.4	914.5	770.5	1112.9
1417404_at	Elovl6	ELOVL family member 6, elongation of long chain fatty acids (FEN1/Elo2, SUR4/Elo3-like, yeast)	Cytoplasm	enzyme	Mm.314113	NM_130450	343.9	1596.7	857.3	1293.9
1437405_a_at	Igfbp4	insulin-like growth factor binding protein 4	Extracellular Space	other	Mm.233799	NM_010517	202.8	4029.5	1794.8	733.1
1449155_at	Polr3G	polymerase (RNA) III (DNA directed) polypeptide G (32kD)	Unknown	enzyme	Mm.279781	XM_283153	73.4	359.6	206.2	746.4
1428654_at	C1Orf26	chromosome 1 open reading frame 26			Mm.290905	NM_025819	119.6	438.7	443.9	445.7
1419405_at	Nmb	neuromedin B	Extracellular Space	other	Mm.22246	NM_026523	7.4	52.7	53.7	67.1
1425007_at	Znf566	zinc finger protein 566			Mm.322433	NM_152814	37.6	172.7	141.0	509.9
1448503_at	Mcl1	myeloid cell leukemia sequence 1 (BCL2-related)	Nucleus	transporter	Mm.1639	NM_008562	1042.1	3454.6	3773.5	4330.7
1416596_at	Slc44A4	solute carrier family 44, member 4			Mm.183126	NM_023557	4.9	39.5	49.2	55.1
1418656_at	Lsm5	LSM5 homolog, U6 small nuclear RNA associated (S. cerevisiae)	Cytoplasm	other	Mm.333087	NM_025520	323.2	1143.3	1130.6	1167.0
1452319_at	Znf30	zinc finger protein 30 (KOX 28)			Mm.295906	NM_177889	57.4	222.6	225.8	235.3
1426766_at	6330403K07Rik	RIKEN cDNA 6330403K07 gene			Mm.27768	NM_134022	1.7	45.7	20.9	118.1
1431364_a_at	2810047C21Rik	RIKEN cDNA 2810047C21 gene			Mm.381668	---	14.6	253.0	217.0	76.2
1426002_a_at	Cdc7	CDC7 cell division cycle 7 (S. cerevisiae)	Nucleus	kinase	Mm.20842	NM_009863	280.2	818.5	1119.8	1040.3
1417454_at	Cul4B	cullin 4B	Unknown	other	Mm.327675	NM_028288	1087.4	3360.5	3951.7	3991.4
1435763_at	Tbc1D16	TBC1 domain family, member 16			Mm.383265	NM_172443	35.2	145.7	139.2	150.2
1424365_at	1810037I17Rik	RIKEN cDNA 1810037I17 gene			Mm.379142	NM_024461	665.8	2876.3	1552.0	2390.8
1451347_at	Flj90652	hypothetical protein FLJ90652			Mm.386867	NM_153580	86.4	357.3	262.7	314.1
1417506_at	Gmnn	geminin, DNA replication inhibitor			Mm.12239	NM_020567	1081.7	3570.3	3559.0	3717.2
1449415_at	Chd1L	chromodomain helicase DNA binding protein 1-like			Mm.41447	NM_026539	144.8	489.8	508.7	972.6
1417019_a_at	Cdc6	CDC6 cell division cycle 6 homolog (S. cerevisiae)	Nucleus	other	Mm.20912	NM_001025779 /// NM_011799	516.7	2934.2	2730.8	1708.7
1425536_at	Stx3A	syntaxin 3A	Plasma Membrane	transporter	Mm.272264	NM_001025307 /// NM_001025308 /// NM_011502 /// NM_152220	544.0	3688.8	3668.7	1789.3
1450864_at	Calm3	calmodulin 3 (phosphorylase kinase, delta)	Plasma Membrane	other	Mm.288630	NM_007590	57.7	291.0	224.7	213.0
1429395_at	Flj13273	hypothetical protein FLJ13273			Mm.304899	NM_026231	125.7	621.1	339.5	432.7
1424223_at	Mtp18	mitochondrial protein 18 kDa			Mm.41719	NM_026443	54.3	223.2	179.8	359.2
1442865_at	C130007D14	diacylglycerol kinase kappa			Mm.335953	NM_177914	3.5	62.5	94.3	37.2
1424136_a_at	Ppih	peptidylprolyl isomerase H (cyclophilin H)			Mm.371613	NM_028677 /// XM_484589 /// XM_485828	464.8	1531.9	1501.6	2364.3
1425199_a_at	Epb41L5	erythrocyte membrane protein band 4.1 like 5			Mm.253156	NM_145506	17.1	104.2	167.5	80.5
1426712_at	Slc6A15	solute carrier family 6, member 15			Mm.45843	NM_175328	113.1	558.4	377.5	387.9
1434808_at	Flj21816	hypothetical protein FLJ21816			Mm.38348	XM_485999	33.0	120.9	141.4	226.1
1442764_at	Suv420H1	suppressor of variegation 4-20 homolog 1 (Drosophila)			Mm.278578	NM_144871	35.3	129.9	147.6	257.0
1428963_at	Rwdd2	RWD domain containing 2	Unknown	other	Mm.272517	NM_027100	20.5	79.4	102.8	111.8
1448624_at	Cd2Bp2	CD2 antigen (cytoplasmic tail) binding protein 2			Mm.28050	NM_027353	154.2	562.5	470.8	602.1
1451296_x_at	Pabpc4	poly(A) binding protein, cytoplasmic 4 (inducible form)	Cytoplasm	other	Mm.277091	NM_130881 /// NM_148917 /// XM_484402	590.2	2103.5	1704.4	2107.9
1449618_s_at	Mgc4606	chromosome 16 open reading frame 53			Mm.345385	NM_030240	176.5	560.6	610.7	688.9
1437142_a_at	Pigo	phosphatidylinositol glycan, class O	Cytoplasm	enzyme	Mm.143738	NM_020035	241.2	1126.4	969.1	790.3
1418530_at	Nup160	nucleoporin 160kDa	Nucleus	transporter	Mm.24532	NM_021512	371.8	1323.3	1085.6	1513.2
1435715_x_at	Tdg	thymine-DNA glycosylase	Nucleus	enzyme	Mm.347607	NM_011561 /// NM_172552 /// XM_485951 /// XM_619343	1049.0	3867.7	3985.3	3342.8
1450489_at	Sall1	sal-like 1 (Drosophila)	Nucleus	transcription regulator	Mm.214361	NM_021390	1.4	69.2	45.1	29.6
1452676_a_at	Pnpt1	polyribonucleotide nucleotidyltransferase 1	Unknown	enzyme	Mm.211131	NM_027869	277.4	1500.8	836.3	895.0
1437048_x_at	Stxbp2	syntaxin binding protein 2	Unknown	transporter	Mm.7247	NM_011503	81.2	386.4	375.8	278.0
1460223_a_at	Epb49	erythrocyte membrane protein band 4.9 (dematin)			Mm.210863	NM_013514	15.3	99.5	89.5	72.6
1436210_at	Mgc40579	hypothetical protein MGC40579			Mm.213651	NM_177352	58.4	228.5	184.9	290.0
1417131_at	Cdc25A	cell division cycle 25A	Nucleus	phosphatase	Mm.307103	NM_007658	362.8	1317.2	1125.9	1152.9
1433977_at	Hs3St3B1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1	Unknown	enzyme	Mm.274426	NM_018805	10.9	76.9	169.2	58.5
1434468_at	Hshin1	OTU domain containing 4			Mm.34348	XM_194424	788.2	2530.5	2991.6	2464.0
1428141_at	Gga2	golgi associated, gamma adaptin ear containing, ARF binding protein 2	Cytoplasm	transporter	Mm.29619	NM_028758	643.7	2315.3	2416.5	2014.0
1440222_at	Sod1	superoxide dismutase 1, soluble (amyotrophic lateral sclerosis 1 (adult))			Mm.276325	NM_011434	46.2	146.0	189.1	170.9
1448905_at	Nme3	non-metastatic cells 3, protein expressed in	Unknown	kinase	Mm.27278	NM_019730	46.9	119.0	219.8	261.9
1448257_at	Slc29A2	solute carrier family 29 (nucleoside transporters), member 2	Cytoplasm	transporter	Mm.4930	NM_007854	11.2	68.2	50.0	74.1
1456891_at	Dennd2C	DENN/MADD domain containing 2C			Mm.293641	NM_177857	94.9	986.6	1176.9	316.1
1428950_s_at	Nol8	nucleolar protein 8	Nucleus	other	Mm.258915	XM_484255	168.5	554.4	525.7	749.8
1436069_at	Ing5	inhibitor of growth family, member 5	Unknown	other	Mm.64065	NM_025454	348.1	1084.2	1113.6	1087.7
1450387_s_at	Ak3	adenylate kinase 3-like 1	Cytoplasm	kinase	Mm.42040	NM_009647	190.7	782.6	807.0	606.5
1455110_at	Mgc29891	hypothetical protein MGC29891	Nucleus	transcription regulator	Mm.294681	---	152.1	491.5	477.4	522.1
1436173_at	Dlc1	deleted in liver cancer 1	Cytoplasm	other	---	XM_486096	381.0	1090.3	1254.7	1466.2
1447807_s_at	Plekhh1	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1			Mm.268317	XM_126961	35.1	434.0	780.7	129.4
1438074_at	2210010C17Rik	RIKEN cDNA 2210010C17 gene			Mm.360399	---	4.5	27.2	48.0	39.8
1452679_at	Tubb2B	tubulin, beta 2B			Mm.379227	NM_023716	575.5	1802.6	2411.2	1748.5
1431182_at	Hspa8	heat shock 70kDa protein 8	Cytoplasm	enzyme	Mm.336743	NM_031165 /// XM_483871 /// XM_485789 /// XM_619273	102.4	451.2	208.7	426.6
1428675_at	C1Orf128	chromosome 1 open reading frame 128			Mm.29131	NM_025411	218.8	788.8	752.4	677.8
1425753_a_at	Ung	uracil-DNA glycosylase	Nucleus	enzyme	Mm.1393	NM_011677	273.6	796.4	884.1	2229.0
1451323_at	Znf7	zinc finger protein 7 (KOX 4, clone HF.16)			Mm.38948	NM_145916	62.9	175.1	247.0	598.1
1433880_at	Dnajc11	DnaJ (Hsp40) homolog, subfamily C, member 11	Unknown	other	Mm.21353	NM_172704	314.0	1147.0	765.8	1229.6
1439861_at	Znf583	zinc finger protein 583			Mm.333558	XM_145321	4.1	42.4	29.0	53.3
1418160_at	Mkrn3	makorin, ring finger protein, 3			Mm.146	NM_011746	1.4	27.6	28.0	69.9
1422979_at	Suv39H2	suppressor of variegation 3-9 homolog 2 (Drosophila)	Nucleus	transcription regulator	Mm.128273	NM_022724	31.2	125.8	105.3	202.6
1435379_at	Kiaa0133	KIAA0133	Nucleus	other	Mm.334891	NM_001029876	297.8	900.7	901.9	1068.1
1452192_at	Loc92345	hypothetical protein BC008207	Unknown	other	Mm.334561	XM_134209	764.0	2197.0	2333.9	2881.3
1435602_at	Sephs2	selenophosphate synthetase 2	Unknown	enzyme	Mm.20294	NM_009266	373.1	1020.1	1209.5	1327.9
1415793_at	Pnpo	pyridoxine 5-phosphate oxidase			Mm.254704	NM_134021	65.9	388.0	351.2	216.0
1416439_at	Xtp3Tpa	XTP3-transactivated protein A			Mm.29898	NM_023203	343.5	960.9	1092.7	2378.8
1437611_x_at	Kif2C	kinesin family member 2C	Nucleus	other	Mm.247651	NM_134471	508.4	1569.6	1442.9	2141.9
1416629_at	Slc1A5	solute carrier family 1 (neutral amino acid transporter), member 5	Plasma Membrane	transporter	Mm.1056	NM_009201	66.9	236.5	197.7	309.1
1416692_at	Coil	coilin	Nucleus	other	Mm.268004	NM_016706 /// NM_181329	215.0	717.7	574.9	981.5
1427881_at	Erbp	deoxynucleotidyltransferase, terminal, interacting protein 2			Mm.278808	NM_153806	381.2	1493.5	762.6	1495.3
1439679_at	Cct3	chaperonin containing TCP1, subunit 3 (gamma)			Mm.256034	NM_009836	13.7	69.3	63.7	62.8
1448963_at	Nfyc	nuclear transcription factor Y, gamma	Nucleus	transcription regulator	Mm.318389	NM_008692	487.3	1369.4	1493.2	1532.1
1434627_at	Nrf1	nuclear respiratory factor 1	Nucleus	transcription regulator	Mm.259258	NM_010938	140.9	477.7	382.2	778.5
1454682_at	Loc339448	hypothetical protein LOC339448			Mm.7066	NM_175287	405.8	1704.5	1490.5	1192.6
1434705_at	Ctbp2	C-terminal binding protein 2	Nucleus	transcription regulator	Mm.246240	NM_009980 /// NM_207302	337.1	1179.0	810.3	3004.2
1421260_a_at	Srm	spermidine synthase	Unknown	enzyme	Mm.10	NM_009272	1811.8	6818.4	5364.0	5241.6
1429188_at	Cox11	COX11 homolog, cytochrome c oxidase assembly protein (yeast)	Cytoplasm	enzyme	---	NM_199008	339.0	923.5	1072.4	1157.8
1432515_at	2410124H12Rik	RIKEN cDNA 2410124H12 gene			Mm.383250	XM_128328 /// XM_358885	2.7	37.7	42.3	30.6
1434036_at	Mtss1	metastasis suppressor 1	Cytoplasm	other	Mm.215481	NM_144800	259.7	729.6	806.8	832.0
1434404_at	Fam73A	family with sequence similarity 73, member A			Mm.135018	NM_174868	69.5	118.3	325.3	334.6
1435220_s_at	Cdc42Se2	CDC42 small effector 2			Mm.29476	NM_178626	268.9	2873.7	2235.1	787.8
1423526_at	Arid3B	AT rich interactive domain 3B (BRIGHT- like)			Mm.350789	NM_019689	8.3	53.2	39.4	137.6
1441751_at	Aw493563	expressed sequence AW493563			---	---	16.8	66.3	74.7	84.7
1426022_a_at	Vill	villin-like			Mm.83817	NM_011700	40.3	101.4	220.5	137.1
1415910_s_at	Ciapin1	cytokine induced apoptosis inhibitor 1	Unknown	other	Mm.27582	NM_134141 /// NM_173730	484.9	904.7	1891.1	1450.9
1420719_at	Tex15	testis expressed sequence 15			Mm.280624	NM_031374	105.0	363.1	474.4	320.1
1434482_at	C1Orf144	chromosome 1 open reading frame 144			Mm.332006	NM_001025608 /// NM_174996	101.5	389.3	345.4	310.0
1455600_at	Rps3	ribosomal protein S3	Cytoplasm	other	Mm.236868	NM_012052	433.6	1161.7	1335.6	1777.8
1434394_at	N4Bp2	Nedd4 binding protein 2			Mm.332398	NM_001024917	397.6	2254.2	2752.9	1146.6
1422751_at	Tle1	transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila)	Nucleus	transcription regulator	Mm.278444	NM_011599	56.9	333.9	436.8	183.5
1416962_at	Chc1	regulator of chromosome condensation 1	Nucleus	other	Mm.255045	NM_133878	135.7	470.3	340.3	571.4
1436747_at	Mgc29814	family with sequence similarity 100, member B			Mm.258466	NM_176902 /// XM_620502	638.8	2042.0	2510.6	1822.4
1428677_at	2410008B13Rik	WD repeat domain 73			Mm.274226	XM_485953	124.4	398.1	345.4	807.1
1434128_a_at	Znf574	zinc finger protein 574			Mm.41568	NM_175477	88.4	281.0	259.9	390.3
1455735_at	Ap1S3	adaptor-related protein complex 1, sigma 3 subunit	Cytoplasm	transporter	Mm.32409	NM_183027	9.0	43.3	51.8	65.2
1424032_at	Mgc15619	hypothetical protein MGC15619			Mm.28804	NM_028752	6.1	41.3	37.4	131.2
1416874_a_at	Paf1	Paf1, RNA polymerase II associated factor, homolog (S. cerevisiae)			Mm.7916	NM_019458	144.8	441.6	461.7	427.7
1459262_at	Cgi-12	MTERF domain containing 1			Mm.347939	NM_025547	10.3	56.7	64.8	51.0
1451212_at	Ccdc21	coiled-coil domain containing 21			Mm.26542	NM_144527	73.1	232.6	220.0	313.8
1436538_at	Lrp2Bp	LRP2 binding protein			Mm.334517	NM_026278	43.1	146.9	137.7	201.6
1460642_at	Traf4	TNF receptor-associated factor 4	Cytoplasm	other	Mm.362588	NM_009423	15.7	75.8	96.4	65.8
1439214_a_at	Api5	apoptosis inhibitor 5	Cytoplasm	other	Mm.181824	NM_007466	78.9	287.8	193.8	277.0
1436122_at	A830025F02Rik	zinc finger protein 667			---	NM_001024928	64.9	181.2	221.8	392.8
1455841_s_at	Grwd1	glutamate-rich WD repeat containing 1			Mm.274847	NM_153419	490.2	1447.6	1306.3	2031.6
1457256_x_at	Ptch2	patched homolog 2 (Drosophila)	Plasma Membrane	transmembrane receptor	Mm.287037	NM_008958	33.6	90.8	139.1	336.1
1456308_x_at	Trim28	tripartite motif-containing 28	Nucleus	transcription regulator	Mm.15701	NM_011588	1264.3	3659.1	3369.1	6557.5
1431979_at	4930444M15Rik	RIKEN cDNA 4930444M15 gene			---	---	10.0	56.7	53.8	49.6
1450117_at	Tcf7L1	transcription factor 7-like 1 (T-cell specific, HMG-box)	Nucleus	transcription regulator	Mm.321330	NM_009332	217.3	781.8	825.6	620.6
1429491_s_at	Rif1	RAP1 interacting factor homolog (yeast)			Mm.254530	NM_175238	377.0	992.2	1127.5	3420.4
1435474_at	Taf5	TAF5 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 100kDa	Nucleus	transcription regulator	Mm.301522	NM_177342	169.7	498.1	479.9	660.6
1439811_at	Mtr	5-methyltetrahydrofolate-homocysteine methyltransferase	Cytoplasm	enzyme	Mm.40335	XM_138431	62.4	294.2	197.8	193.7
1455001_x_at	Rpl13A	ribosomal protein L13a			---	NM_009438	2349.4	6597.3	6738.2	6463.4
1417276_at	Tulp2	tubby like protein 2			Mm.383209	NM_008807	1.5	37.3	32.6	26.2
1424591_at	C9Orf82	chromosome 9 open reading frame 82			Mm.35170	NM_026368	132.5	374.9	395.3	666.7
1424520_at	C1Orf163	chromosome 1 open reading frame 163			Mm.28354	NM_027250	194.8	531.8	578.9	985.3
1422605_at	Ppp1R1A	protein phosphatase 1, regulatory (inhibitor) subunit 1A	Cytoplasm	phosphatase	Mm.143788	NM_021391	3.9	23.5	41.8	105.3
1438623_x_at	Rbx1	ring-box 1	Cytoplasm	other	Mm.29405	NM_019712	28.1	129.2	134.2	98.8
1452968_at	Cthrc1	collagen triple helix repeat containing 1			Mm.41556	XM_128002	47.4	210.3	92.4	764.9
1416641_at	Lig1	ligase I, DNA, ATP-dependent	Nucleus	enzyme	Mm.288179	NM_010715	561.1	1687.7	1415.7	1639.5
1448836_s_at	Flj10349	ATP binding domain 1 family, member B			Mm.274001	NM_133884	90.9	355.6	347.1	269.6
1441178_at	Dtwd2	DTW domain containing 2			---	---	28.1	82.5	114.0	229.0
1421266_s_at	Nfkbib	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta	Nucleus	transcription regulator	Mm.220333	NM_010908	84.4	267.6	233.8	256.5
1433751_at	Slc39A10	solute carrier family 39 (zinc transporter), member 10			Mm.233889	NM_172653	672.8	1771.1	1917.4	3199.0
1454748_at	Pp3856	nicotinate phosphoribosyltransferase domain containing 1			Mm.288368	NM_172607	33.7	114.0	111.5	489.0
1435728_at	C1Orf171	chromosome 1 open reading frame 171			Mm.374855	NM_172474	23.2	52.0	116.6	202.0
1448740_at	Rangnrf	RAN guanine nucleotide release factor			Mm.379088	NM_021329	333.7	900.7	942.7	1798.0
1418324_at	Fem1B	fem-1 homolog b (C. elegans)	Nucleus	transcription regulator	Mm.24069	NM_010193	1785.7	4610.7	5045.7	4982.7
1452787_a_at	Hrmt1L2	HMT1 hnRNP methyltransferase-like 2 (S. cerevisiae)	Nucleus	enzyme	Mm.27545	NM_019830	444.2	1469.6	961.4	2262.5
1416093_a_at	Mrpl20	mitochondrial ribosomal protein L20			Mm.23825	NM_025570	211.5	640.9	539.0	660.5
1434296_at	Bc049349	cDNA sequence BC049349			Mm.334607	XM_134273	139.1	361.3	428.7	518.8
1439323_a_at	Map4K1	mitogen-activated protein kinase kinase kinase kinase 1	Cytoplasm	kinase	Mm.148278	NM_008279	10.4	65.5	33.3	195.6
1424835_at	Gstm4	glutathione S-transferase M4	Cytoplasm	enzyme	Mm.31203	NM_026764	34.6	124.1	103.4	121.2
1449118_at	Dbt	dihydrolipoamide branched chain transacylase E2	Cytoplasm	enzyme	Mm.3636	NM_010022	126.9	783.5	600.3	360.3
1422178_a_at	Rab17	RAB17, member RAS oncogene family			Mm.279780	NM_008998	9.5	30.1	63.4	52.1
1417037_at	Orc6L	origin recognition complex, subunit 6 homolog-like (yeast)	Nucleus	other	Mm.29709	NM_019716	581.5	2387.5	2080.5	1572.8
1416212_at	Magoh	mago-nashi homolog, proliferation-associated (Drosophila)	Nucleus	other	Mm.808	NM_010760	911.9	2524.0	2379.0	3207.3
1434586_a_at	Ptdss2	phosphatidylserine synthase 2			Mm.293591	NM_013782	412.0	1485.7	1411.7	1116.3
1434836_at	Nfatc2Ip	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein	Nucleus	other	Mm.1389	NM_010900	99.2	260.9	308.7	816.9
1420518_a_at	Igsf9	immunoglobulin superfamily, member 9			Mm.214530	NM_033608	2.0	20.3	32.6	64.6
1420033_s_at	Ppp2R2D	protein phosphatase 2, regulatory subunit B, delta isoform			Mm.258739	NM_026391	573.0	1462.8	1614.8	2096.5
1448968_at	Ubph	ubiquitin-binding protein homolog			Mm.282122	NM_138589	272.6	1143.0	888.8	743.1
1423532_at	Rnf44	ring finger protein 44			Mm.25366	NM_134064	190.9	477.4	575.8	1233.8
1429587_at	Kiaa0117	RNA binding motif protein 34			Mm.28199	NM_172762	386.3	993.9	1092.7	1299.9
1451242_a_at	Ppp5C	protein phosphatase 5, catalytic subunit	Nucleus	phosphatase	Mm.3294	NM_011155	314.1	845.1	857.1	1049.2
1418308_at	Hus1	HUS1 checkpoint homolog (S. pombe)	Nucleus	other	Mm.42201	NM_008316	296.8	918.5	689.7	1082.6
1419278_at	Usp48	ubiquitin specific peptidase 48			Mm.218478	XM_485461 /// XM_488519	402.4	892.8	1271.8	1255.1
1418709_at	Cox7A1	cytochrome c oxidase subunit VIIa polypeptide 1 (muscle)	Cytoplasm	enzyme	Mm.12907	NM_009944	8.8	34.6	53.7	51.8
1436847_s_at	Cdca8	cell division cycle associated 8			Mm.28038	NM_026560	1342.7	3661.8	3446.3	4551.3
1452276_at	Smarcad1	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1	Unknown	enzyme	Mm.99113	NM_007958	528.3	1539.6	1281.0	1524.5
1416773_at	Wee1	WEE1 homolog (S. pombe)	Nucleus	kinase	Mm.287173	NM_009516	292.8	785.5	810.5	789.5
1419188_s_at	Ccl27	chemokine (C-C motif) ligand 27			Mm.373540	NM_011336	25.2	60.0	114.4	99.5
1455166_at	Aw146430	expressed sequence AW146430			---	---	217.1	545.0	635.6	745.6
1456646_at	Pex10	peroxisome biogenesis factor 10			Mm.133114	XM_131847	32.2	129.6	122.4	105.2
1449641_at	Adk	adenosine kinase	Unknown	kinase	---	---	40.2	159.2	137.9	126.3
1429812_at	Mgc2603	chromosome 1 open reading frame 135			Mm.141592	XM_131720	45.7	160.1	121.1	148.9
1418151_at	Mtmr4	myotubularin related protein 4			Mm.250558	NM_133215	136.3	591.8	479.0	377.1
1434911_s_at	Arhgap19	Rho GTPase activating protein 19			Mm.21646	NM_027667	101.8	312.0	260.9	642.0
1451523_a_at	Ad023	MIF4G domain containing			Mm.193040	NM_027162	65.9	210.2	266.6	192.7
1448480_at	Cgi-37	nuclear import 7 homolog (S. cerevisiae)	Nucleus	other	Mm.334789	NM_025391	906.8	2533.3	2233.4	2994.8
1434138_at	Prune	prune homolog (Drosophila)	Nucleus	enzyme	Mm.14155	NM_173347	76.3	229.8	218.8	219.1
1441871_at	1810044D09Rik	RIKEN cDNA 1810044D09 gene			---	---	43.9	187.1	252.5	134.8
1418516_at	Mtf2	metal response element binding transcription factor 2			Mm.257149	NM_013827	245.5	672.5	643.6	2237.1
1423357_at	2610209A20Rik	RIKEN cDNA 2610209A20 gene			Mm.46777	NM_026010	38.6	136.6	127.7	120.9
1423862_at	Plekhf2	pleckstrin homology domain containing, family F (with FYVE domain) member 2			Mm.34351	NM_175175	32.7	66.1	144.7	299.2
1447780_x_at	Tufm	Tu translation elongation factor, mitochondrial	Cytoplasm	translation regulator	Mm.197829	NM_172745	368.1	947.0	999.6	1107.6
1427071_at	Fbxo42	F-box protein 42	Unknown	other	Mm.28865	NM_172518	72.3	229.7	200.4	207.4
1419734_at	Actb	actin, beta	Cytoplasm	other	Mm.297	NM_007393	79.8	254.1	198.5	252.9
1426138_a_at	Ube2J2	ubiquitin-conjugating enzyme E2, J2 (UBC6 homolog, yeast)	Cytoplasm	enzyme	---	XM_619252	457.6	1182.0	1214.8	1205.3
1418071_s_at	Cdyl	chromodomain protein, Y-like			Mm.29002	NM_009881	463.1	1280.2	1139.0	1587.6
1426118_a_at	Tomm40	translocase of outer mitochondrial membrane 40 homolog (yeast)			Mm.214803	NM_016871	178.6	517.8	438.1	592.0
1435275_at	Cox6B2	cytochrome c oxidase subunit VIb polypeptide 2 (testis)	Unknown	enzyme	Mm.29625	NM_183405 /// NM_183406	7.3	21.9	56.3	59.2
1434744_at	Yrdc	yrdC domain containing (E.coli)			Mm.258568	NM_153566	202.3	848.9	817.1	538.0
1427194_a_at	Ercc8	excision repair cross-complementing rodent repair deficiency, complementation group 8	Nucleus	transcription regulator	Mm.212208	NM_028042	71.7	214.5	193.1	283.4
1441272_at	Matr3	matrin 3	Nucleus	other	Mm.215034	NM_010771	97.8	269.2	271.5	334.0
1422445_at	Itga6	integrin, alpha 6	Plasma Membrane	other	Mm.225096	NM_008397	192.9	730.0	295.6	1219.4
1455330_at	Flj23323	nucleolar protein 9			Mm.275803	NM_028727	234.7	645.9	591.6	918.8
1433914_at	Ai747699	expressed sequence AI747699			Mm.329814	XM_355172	47.4	217.5	278.9	141.1
1453256_at	Polr3C	polymerase (RNA) III (DNA directed) polypeptide C (62kD)	Nucleus	enzyme	Mm.276043	XM_131049	174.9	503.9	427.4	558.7
1427964_at	Cklfsf8	CKLF-like MARVEL transmembrane domain containing 8			Mm.150064	NM_027294	2.1	37.4	119.4	25.7
1434363_x_at	Paxip1L	PAX interacting (with transcription-activation domain) protein 1	Nucleus	other	Mm.277190	NM_018878	177.7	693.0	552.3	472.2
1416939_at	Ppa1	pyrophosphatase (inorganic) 1	Cytoplasm	enzyme	Mm.28897	NM_026438	1601.6	4775.1	4328.6	4090.9
1456035_at	Nxf3	nuclear RNA export factor 3			---	NM_001024141	2.3	32.1	20.4	67.9
1456054_a_at	Pum1	pumilio homolog 1 (Drosophila)			Mm.34701	NM_030722	224.7	563.7	618.6	988.4
1418238_at	Ivd	isovaleryl Coenzyme A dehydrogenase	Cytoplasm	enzyme	Mm.6635	NM_019826	91.4	526.1	459.5	252.5
1448382_at	Ehhadh	enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase	Cytoplasm	enzyme	Mm.28100	NM_023737	11.2	139.7	112.4	48.6
