ID	Symbol	Name	Synonyms	Chromosome
4052	LTBP1	latent transforming growth factor beta binding protein 1	MGC163161	2
4053	LTBP2	latent transforming growth factor beta binding protein 2	C14orf141|LTBP3|MSTP031	14
4054	LTBP3	latent transforming growth factor beta binding protein 3	DKFZp586M2123|FLJ33431|FLJ39893|FLJ42533|FLJ44138|FLJ45576|LTBP-3|LTBP2|pp6425	11
8425	LTBP4	latent transforming growth factor beta binding protein 4	FLJ46318|FLJ90018|LTBP-4|LTBP-4L	19
4192	MDK	midkine (neurite growth-promoting factor 2)	FLJ27379|MK|NEGF2	11
8190	MIA	melanoma inhibitory activity	CD-RAP	19
4282	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	GIF|GLIF|MMIF	22
4295	MLN	motilin	MGC138519	6
2660	MSTN	myostatin	GDF8	2
10135	NAMPT	nicotinamide phosphoribosyltransferase	1110035O14Rik|DKFZp666B131|MGC117256|PBEF|PBEF1|VF|VISFATIN	7
4693	NDP	Norrie disease (pseudoglioma)	EVR2|FEVR|ND	X
29937	NENF	neuron derived neurotrophic factor	CIR2|NEUDESIN|SCIRP10|SPUF	1
4803	NGF	nerve growth factor (beta polypeptide)	Beta-NGF|HSAN5|MGC161426|MGC161428|NGFB	1
4828	NMB	neuromedin B	MGC17211|MGC2277|MGC3936	15
4838	NODAL	nodal homolog (mouse)	MGC138230	10
4856	NOV	nephroblastoma overexpressed gene	CCN3|IGFBP9	8
8620	NPFF	neuropeptide FF-amide peptide precursor	FMRFAL	12
4878	NPPA	natriuretic peptide precursor A	ANF|ANP|ATFB6|CDD-ANF|PND	1
4879	NPPB	natriuretic peptide precursor B	BNP	1
4880	NPPC	natriuretic peptide precursor C	CNP	2
4852	NPY	neuropeptide Y	PYY4	7
3084	NRG1	neuregulin 1	ARIA|GGF|GGF2|HGL|HRG|HRG1|HRGA|NDF|SMDF	8
9542	NRG2	neuregulin 2	Don-1|HRG2|NTAK	5
10718	NRG3	neuregulin 3	HRG3|pro-NRG3	10
145957	NRG4	neuregulin 4	DKFZp779N0541|DKFZp779N1944|HRG4	15
4902	NRTN	neurturin	NTN	19
4908	NTF3	neurotrophin 3	HDNF|MGC129711|NGF-2|NGF2|NT3	12
4909	NTF4	neurotrophin 4	NT-4/5|NT4|NT5|NTF5	19
4922	NTS	neurotensin	NMN-125|NN|NT|NT/N|NTS1	12
11162	NUDT6	nudix (nucleoside diphosphate linked moiety X)-type motif 6	ASFGF2|FGF-2|FGF-AS|FGF2AS|bFGF|gfg|gfg-1	4
4969	OGN	osteoglycin	DKFZp586P2421|OG|OIF|SLRR3A	9
29948	OSGIN1	oxidative stress induced growth inhibitor 1	BDGI|OKL38	16
5008	OSM	oncostatin M	MGC20461	22
344901	OSTN	osteocrin	MUSCLIN	3
5020	OXT	oxytocin, prepropeptide	MGC126890|MGC126892|OT|OT-NPI	20
8909	P11	26 serine protease	MGC133268|PP11|PRSS26	12
5154	PDGFA	platelet-derived growth factor alpha polypeptide	PDGF-A|PDGF1	7
5155	PDGFB	platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)	FLJ12858|PDGF2|SIS|SSV|c-sis	22
56034	PDGFC	platelet derived growth factor C	FALLOTEIN|SCDGF	4
80310	PDGFD	platelet derived growth factor D	IEGF|MGC26867|MSTP036|SCDGF-B|SCDGFB	11
5156	PDGFRA	platelet-derived growth factor receptor, alpha polypeptide	CD140A|MGC74795|PDGFR2|Rhe-PDGFRA	4
5159	PDGFRB	platelet-derived growth factor receptor, beta polypeptide	CD140B|JTK12|PDGF-R-beta|PDGFR|PDGFR1	5
5157	PDGFRL	platelet-derived growth factor receptor-like	PDGRL|PRLTS	8
5173	PDYN	prodynorphin	MGC26418|PENKB	20
5179	PENK	proenkephalin	-	8
5196	PF4	platelet factor 4	CXCL4|MGC138298|SCYB4	4
5197	PF4V1	platelet factor 4 variant 1	CXCL4L1|CXCL4V1|PF4-ALT|PF4A|SCYB4V1	4
5228	PGF	placental growth factor	D12S1900|PGFL|PLGF|PlGF-2|SHGC-10760	14
5328	PLAU	plasminogen activator, urokinase	ATF|UPA|URK|u-PA	10
5367	PMCH	pro-melanin-concentrating hormone	MCH	12
5368	PNOC	prepronociceptin	PPNOC	8
5443	POMC	proopiomelanocortin	ACTH|CLIP|LPH|MSH|NPP|POC	2
5473	PPBP	pro-platelet basic protein (chemokine (C-X-C motif) ligand 7)	B-TG1|Beta-TG|CTAP-III|CTAP3|CTAPIII|CXCL7|LA-PF4|LDGF|MDGF|NAP-2|PBP|SCYB7|TC1|TC2|TGB|TGB1|THBGB|THBGB1	4
728045	PPBPL1	pro-platelet basic protein-like 1	TGB2	4
10895	PPBPL2	pro-platelet basic protein-like 2	SPBPBP	4
5539	PPY	pancreatic polypeptide	PNP	17
5617	PRL	prolactin	-	6
51052	PRLH	prolactin releasing hormone	PRH|PRRP	2
84432	PROK1	prokineticin 1	EGVEGF|PK1|PRK1	1
60675	PROK2	prokineticin 2	BV8|KAL4|MIT1|PK2	3
5623	PSPN	persephin	PSP	19
5741	PTH	parathyroid hormone	PTH1	11
113091	PTH2	parathyroid hormone 2	TIP39	19
5744	PTHLH	parathyroid hormone-like hormone	HHM|MGC14611|PLP|PTHR|PTHRP	12
5764	PTN	pleiotrophin	HARP|HBGF8|HBNF|NEGF1	7
5697	PYY	peptide YY	PYY1	17
347148	QRFP	pyroglutamylated RFamide peptide	26RFa|MGC119794|P518	9
9135	RABEP1	rabaptin, RAB GTPase binding effector protein 1	RAB5EP|RABPT5	17
79874	RABEP2	rabaptin, RAB GTPase binding effector protein 2	FLJ23282|FRA	16
5967	REG1A	regenerating islet-derived 1 alpha	ICRF|MGC12447|P19|PSP|PSPS|PSPS1|PTP|REG	2
56729	RETN	resistin	ADSF|FIZZ3|MGC126603|MGC126609|RETN1|RSTN|XCP1	19
84666	RETNLB	resistin like beta	FIZZ1|FIZZ2|HXCP2|RELM-beta|RELMb|RELMbeta|XCP2	3
6013	RLN1	relaxin 1	H1|RLXH1|bA12D24.3.1|bA12D24.3.2	9
6019	RLN2	relaxin 2	H2|RLXH2|bA12D24.1.1|bA12D24.1.2	9
117579	RLN3	relaxin 3	H3|RXN3|ZINS4|insl7	19
6036	RNASE2	ribonuclease, RNase A family, 2 (liver, eosinophil-derived neurotoxin)	EDN|RNS2	14
6277	S100A6	S100 calcium binding protein A6	2A9|5B10|CABP|CACY|PRA	1
6288	SAA1	serum amyloid A1	MGC111216|PIG4|SAA|TP53I4	11
6289	SAA2	serum amyloid A2	-	11
51119	SBDS	Shwachman-Bodian-Diamond syndrome	CGI-97|FLJ10917|SDS|SWDS	7
7857	SCG2	secretogranin II (chromogranin C)	CHGC|SN|SgII	2
92304	SCGB3A1	secretoglobin, family 3A, member 1	HIN-1|HIN1|LU105|MGC87867|PnSP-2|UGRP2	5
6343	SCT	secretin	-	11
9255	SCYE1	small inducible cytokine subfamily E, member 1 (endothelial monocyte-activating)	AIMP1|EMAP2|EMAPII|p43	4
6398	SECTM1	secreted and transmembrane 1	K12	17
10371	SEMA3A	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A	Hsema-I|Hsema-III|MGC133243|SEMA1|SEMAD|SEMAIII|SEMAL|SemD|coll-1	7
7869	SEMA3B	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B	FLJ34863|LUCA-1|SEMA5|SEMAA|SemA|semaV	3
10512	SEMA3C	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C	SEMAE|SemE	7
223117	SEMA3D	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D	MGC39708|Sema-Z2|coll-2	7
9723	SEMA3E	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E	KIAA0331|M-SEMAH|M-SemaK|SEMAH|coll-5	7
6405	SEMA3F	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F	SEMA-IV|SEMA4|SEMAK	3
56920	SEMA3G	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G	FLJ00014|MGC119473|sem2	3
64218	SEMA4A	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	CORD10|FLJ12287|RP35|SEMAB|SEMB	1
10509	SEMA4B	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B	KIAA1745|MGC131831|SEMAC|SemC	15
54910	SEMA4C	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C	FLJ20369|KIAA1739|M-SEMA-F|MGC126382|MGC126383|SEMACL1|SEMAF|SEMAI	2
10507	SEMA4D	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D	C9orf164|CD100|FLJ33485|FLJ34282|FLJ39737|FLJ46484|M-sema-G|MGC169138|MGC169141|SEMAJ|coll-4	9
10505	SEMA4F	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4F	M-SEMA|PRO2353|SEMAM|SEMAW|m-Sema-M	2
57715	SEMA4G	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G	FLJ20590|KIAA1619|MGC102867	10
9037	SEMA5A	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A	FLJ12815|SEMAF|semF	5
54437	SEMA5B	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B	FLJ10372|KIAA1445|SEMAG|SemG	3
57556	SEMA6A	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A	HT018|KIAA1368|SEMA|SEMA6A1|SEMAQ|VIA	5
10501	SEMA6B	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B	SEM-SEMA-Y|SEMA-VIB|SEMAN|semaZ	19
10500	SEMA6C	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C	SEMAY|m-SemaY|m-SemaY2	1
80031	SEMA6D	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D	FLJ11598|KIAA1479	15
8482	SEMA7A	semaphorin 7A, GPI membrane anchor (John Milton Hagen blood group)	CD108|CDw108|H-SEMA-K1|H-Sema-L|JMH|MGC126692|MGC126696|SEMAK1|SEMAL	15
6585	SLIT1	slit homolog 1 (Drosophila)	MEGF4|MGC164811|SLIL1|SLIT3|Slit-1	10
9353	SLIT2	slit homolog 2 (Drosophila)	FLJ14420|SLIL3|Slit-2	4
57152	SLURP1	secreted LY6/PLAUR domain containing 1	ANUP|ARS|ArsB|LY6LS|MDM	8
6696	SPP1	secreted phosphoprotein 1	BNSP|BSPI|ETA-1|MGC110940|OPN	4
6750	SST	somatostatin	SMST	3
6781	STC1	stanniocalcin 1	STC	8
8614	STC2	stanniocalcin 2	STC-2|STCRP	5
6863	TAC1	tachykinin, precursor 1	Hs.2563|NK2|NKNA|NPK|TAC2	7
6997	TDGF1	teratocarcinoma-derived growth factor 1	CR|CRGF|CRIPTO|Cripto-1	3
6998	TDGF3	teratocarcinoma-derived growth factor 3, pseudogene	CR-3|CRIPTO|CRIPTO-3|TDGF1|TDGF2	X
7038	TG	thyroglobulin	AITD3|TGN	8
7039	TGFA	transforming growth factor, alpha	TFGA	2
7040	TGFB1	transforming growth factor, beta 1	CED|DPD1|TGFB|TGFbeta	19
7042	TGFB2	transforming growth factor, beta 2	MGC116892|TGF-beta2	1
7043	TGFB3	transforming growth factor, beta 3	ARVD|FLJ16571|TGF-beta3	14
7066	THPO	thrombopoietin	MGC163194|MGDF|MKCSF|ML|MPLLG|TPO	3
3371	TNC	tenascin C	HXB|MGC167029|TN	9
7124	TNF	tumor necrosis factor (TNF superfamily, member 2)	DIF|TNF-alpha|TNFA|TNFSF2	6
4982	TNFRSF11B	tumor necrosis factor receptor superfamily, member 11b	MGC29565|OCIF|OPG|TR1	8
8743	TNFSF10	tumor necrosis factor (ligand) superfamily, member 10	APO2L|Apo-2L|CD253|TL2|TRAIL	3
8600	TNFSF11	tumor necrosis factor (ligand) superfamily, member 11	CD254|ODF|OPGL|OPTB2|RANKL|TRANCE|hRANKL2|sOdf	13
8742	TNFSF12	tumor necrosis factor (ligand) superfamily, member 12	APO3L|DR3LG|MGC129581|MGC20669|TWEAK	17
8741	TNFSF13	tumor necrosis factor (ligand) superfamily, member 13	APRIL|CD256|TALL2|TRDL-1|UNQ383/PRO715|ligand	17
10673	TNFSF13B	tumor necrosis factor (ligand) superfamily, member 13b	BAFF|BLYS|CD257|DTL|TALL-1|TALL1|THANK|TNFSF20|ZTNF4	13
8740	TNFSF14	tumor necrosis factor (ligand) superfamily, member 14	CD258|HVEML|LIGHT|LTg|TR2	19
9966	TNFSF15	tumor necrosis factor (ligand) superfamily, member 15	MGC129934|MGC129935|TL1|TL1A|VEGI|VEGI192A	9
8995	TNFSF18	tumor necrosis factor (ligand) superfamily, member 18	AITRL|GITRL|MGC138237|TL6|hGITRL	1
7292	TNFSF4	tumor necrosis factor (ligand) superfamily, member 4	CD134L|CD252|GP34|OX-40L|OX4OL|TXGP1	1
944	TNFSF8	tumor necrosis factor (ligand) superfamily, member 8	CD153|CD30L|CD30LG|MGC138144	9
8744	TNFSF9	tumor necrosis factor (ligand) superfamily, member 9	4-1BB-L|CD137L	19
27433	TOR2A	torsin family 2, member A	FLJ14771|MGC99558|TORP1	9
7200	TRH	thyrotropin-releasing hormone	MGC125964|MGC125965	3
7252	TSHB	thyroid stimulating hormone, beta	CHNG4|TSH-BETA	1
85480	TSLP	thymic stromal lymphopoietin	-	5
200081	TXLNA	taxilin alpha	DKFZp451J0118|IL14|MGC118870|MGC118871|RP4-622L5.4|TXLN	1
1890	TYMP	thymidine phosphorylase	ECGF1|MNGIE|PDECGF|TP|hPD-ECGF	22
7349	UCN	urocortin	MGC129974|MGC129975|UI|UROC	2
90226	UCN2	urocortin 2	SRP|UCN-II|UCNI|UR|URP	3
114131	UCN3	urocortin 3 (stresscopin)	MGC119002|SCP|SPC|UCNIII	10
10911	UTS2	urotensin 2	PRO1068|U-II|UCN2|UII	1
257313	UTS2D	urotensin 2 domain containing	MGC138371|U2B|URP	3
7422	VEGFA	vascular endothelial growth factor A	MGC70609|MVCD1|VEGF|VEGF-A|VPF	6
7423	VEGFB	vascular endothelial growth factor B	VEGFL|VRF	11
7424	VEGFC	vascular endothelial growth factor C	Flt4-L|VRP	4
7425	VGF	VGF nerve growth factor inducible	-	7
7432	VIP	vasoactive intestinal peptide	MGC13587|PHM27	6
6375	XCL1	chemokine (C motif) ligand 1	ATAC|LPTN|LTN|SCM-1|SCM-1a|SCM1|SCYC1	1
6846	XCL2	chemokine (C motif) ligand 2	SCM-1b|SCM1B|SCYC2	1
