Probe Set ID	Gene Title	Gene Symbol	RefSeq Transcript ID
101774_at	procollagen, type IV, alpha 4	Col4a4	NM_007735
93472_at	Procollagen, type V, alpha 1	Col5a1	NM_015734
104483_at	procollagen, type IX, alpha 1	Col9a1	NM_007740
97419_at	COMM domain containing 7	Commd7	NM_133850
160590_r_at	catechol-O-methyltransferase domain containing 1	Comtd1	NM_026965
98930_at	coatomer protein complex, subunit epsilon	Cope	NM_021538
94427_at	coatomer protein complex, subunit gamma	Copg	NM_017477 /// NM_201244
92875_s_at	COP9 (constitutive photomorphogenic) homolog, subunit 7a (Arabidopsis thaliana)	Cops7a	NM_012003
161675_f_at	coenzyme Q4 homolog (yeast)	Coq4	NM_178693
96234_at	cleavage and polyadenylation specificity factor 3	Cpsf3	NM_018813
103334_at	calcitonin gene-related peptide-receptor component protein	Crcp	NM_007761
102231_at	cAMP responsive element binding protein 3-like 1	Creb3l1	NM_011957
95886_g_at	CREB binding protein	Crebbp	XM_148699 /// XM_489496 /// XM_489497
98395_at	corticotropin releasing hormone receptor 2	Crhr2	NM_009953
101593_at	cysteine rich protein 2	Crip2	NM_024223
161046_at	cytokine receptor-like factor 1	Crlf1	NM_018827
103876_at	charged amino acid rich leucine zipper 1	Crlz1	NM_023054
104383_at	collapsin response mediator protein 1	Crmp1	NM_007765
93391_at	crystallin, gamma S	Crygs	NM_009967
103955_at	crystallin, lamda 1	Cryl1	NM_030004
99666_at	citrate synthase	Cs	NM_026444
95755_at	cold shock domain protein A	Csda	NM_011733 /// NM_139117
94747_at	colony stimulating factor 2 receptor, beta 1, low-affinity (granulocyte-macrophage)	Csf2rb1	NM_007780
94748_g_at	colony stimulating factor 2 receptor, beta 1, low-affinity (granulocyte-macrophage) /// colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)	Csf2rb1 /// Csf2rb2	NM_007780 /// NM_007781
95808_g_at	colony stimulating factor 3 receptor (granulocyte)	Csf3r	NM_007782
162504_at	C-src tyrosine kinase	Csk	NM_007783
99065_at	casein kappa	Csnk	NM_007786
100019_at	chondroitin sulfate proteoglycan 2	Cspg2	XM_488510
102853_at	chondroitin sulfate proteoglycan 6	Cspg6	NM_007790
161251_f_at	cathepsin C	Ctsc	NM_009982
94999_at	cubilin (intrinsic factor-cobalamin receptor)	Cubn	XM_130038
93630_at	CUG triplet repeat, RNA binding protein 1	Cugbp1	NM_017368 /// NM_198683
97255_at	CUG triplet repeat,RNA binding protein 2	Cugbp2	NM_010160
104288_at	cullin 4A	Cul4a	NM_146207
93129_at	cut-like 2 (Drosophila)	Cutl2	NM_007804
95335_at	chemokine (C-X3-C) receptor 1	Cx3cr1	NM_009987
95349_g_at	chemokine (C-X-C motif) ligand 1	Cxcl1	NM_008176
162234_f_at	chemokine (C-X-C motif) ligand 12	Cxcl12	NM_013655 /// NM_021704
101160_at	chemokine (C-X-C motif) ligand 2	Cxcl2	NM_009140
96228_at	cytochrome P450, family 11, subfamily a, polypeptide 1	Cyp11a1	NM_019779
101287_s_at	cytochrome P450, family 2, subfamily d, polypeptide 10	Cyp2d10	NM_010005
94540_at	cytochrome P450, family 2, subfamily d, polypeptide 26	Cyp2d26	NM_029562
94539_f_at	cytochrome P450, family 2, subfamily d, polypeptide 9 /// similar to Cytochrome P450 2D9 (CYPIID9) (P450-16-alpha) (CA) (Testosterone 16-alpha hydroxylase)	Cyp2d9 /// LOC380997	NM_010006 /// NM_201360
101307_at	cytochrome P450, family 4, subfamily a, polypeptide 12	Cyp4a12	NM_172306
99825_at	RIKEN cDNA D030022P06 gene	D030022P06Rik	XM_489207
94957_at	RIKEN cDNA D030028O16 gene	D030028O16Rik	NM_145984
94111_r_at	cDNA sequence D10627	D10627	XM_486116
102271_at	DNA segment, Chr 11, Brigham & Womens Genetics 0280e expressed	D11Bwg0280e	NM_001005867 /// NM_028601
160772_i_at	DNA segment, Chr 11, ERATO Doi 730, expressed	D11Ertd730e	NM_148673 /// NM_198936
160454_at	DNA segment, Chr 11, KL Mohlke 35	D11Moh35	NM_172300
94822_at	DNA segment, Chr 12, ERATO Doi 771, expressed	D12Ertd771e	NM_028262
162389_at	DNA segment, Chr 14, ERATO Doi 209, expressed	D14Ertd209e	NA
161697_r_at	DNA segment, Chr 14, ERATO Doi 436, expressed	D14Ertd436e	NM_172599
100347_at	Expressed sequence D17892	D17892	NA
96318_at	DNA segment, Chr 17, Wayne State University 104, expressed	D17Wsu104e	NM_080837
95679_at	DNA segment, Chr 19, ERATO Doi 144, expressed	D19Ertd144e	NM_026373
103768_at	DNA segment, Chr 19, ERATO Doi 678, expressed	D19Ertd678e	NM_023731
161333_f_at	DNA segment, Chr 1, ERATO Doi 161, expressed	D1Ertd161e	NM_026187
161770_f_at	DNA segment, Chr 1, ERATO Doi 161, expressed	D1Ertd161e	NM_026187
94480_at	DNA segment, Chr 1, ERATO Doi 161, expressed	D1Ertd161e	NM_026187
95708_at	DNA segment, Chr 3, University of California at Los Angeles 1	D3Ucla1	NM_030685
95397_at	RIKEN cDNA D430019H16 gene	D430019H16Rik	NA
161715_f_at	DNA segment, Chr 4, ERATO Doi 196, expressed	D4Ertd196e	NM_025667
162028_f_at	DNA segment, Chr 4, Wayne State University 114, expressed	D4Wsu114e	NM_133873
95541_at	DNA segment, Chr 6, Wayne State University 176, expressed	D6Wsu176e	NM_138587
95863_at	DNA segment, Chr 8, ERATO Doi 67, expressed	D8Ertd67e	NA
104411_at	RIKEN cDNA D930048N14 gene	D930048N14Rik	NM_175289
161766_i_at	DALR anticodon binding domain containing 3	Dalrd3	NM_026378
93842_at	death-associated protein	Dap	NM_146057
103430_at	drebrin 1	Dbn1	NM_019813
102566_at	deleted in colorectal carcinoma	Dcc	NM_007831
94067_at	decapping enzyme, scavenger	Dcps	NM_027030
102307_at	doublecortin	Dcx	NM_010025
103460_at	DNA-damage-inducible transcript 4	Ddit4	NM_029083
92969_at	discoidin domain receptor family, member 2	Ddr2	NM_022563
94361_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 21	Ddx21	NM_019553
95433_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 54	Ddx54	NM_028041
100882_at	defensin beta 1	Defb1	NM_007843
93862_i_at	Defensin related cryptdin 12	Defcr11	NA
100351_f_at	defensin related cryptdin 3	Defcr3	NM_007850
93879_f_at	defensin related cryptdin 3	Defcr3	NM_007850
92812_f_at	defensin related cryptdin 3 /// defensin related cryptdin 4 /// defensin related cryptdin 6 /// RIKEN cDNA 2010016F14 gene	Defcr3 /// Defcr4 /// Defcr6 /// 2010016F14Rik	NM_007850 /// NM_007852 /// NM_010039 /// NM_183268
99551_f_at	defensin related cryptdin 5	Defcr5	NM_007851
93863_f_at	defensin related cryptdin 6	Defcr6	NM_007852
160769_at	Der1-like domain family, member 2	Derl2	NM_033562
162316_f_at	diacylglycerol O-acyltransferase 1	Dgat1	NM_010046
99544_at	deoxyguanosine kinase	Dguok	NM_013764
161397_r_at	dihydroorotate dehydrogenase	Dhodh	NM_020046
160405_at	deoxyhypusine synthase	Dhps	NM_201408
104681_at	diaphanous homolog 1 (Drosophila)	Diap1	NM_007858
161990_f_at	Diaphanous homolog 1 (Drosophila)	Diap1	NM_007858
93188_at	dickkopf homolog 3 (Xenopus laevis)	Dkk3	NM_015814
104136_at	discs, large homolog-associated protein 4 (Drosophila)	Dlgap4	NM_146128
101975_at	delta-like 1 homolog (Drosophila)	Dlk1	NM_010052
98867_at	distal-less homeobox 6, antisense	Dlx6as	NA
101417_at	DMRT-like family B with proline-rich C-terminal, 1	Dmrtb1	XM_205469
96254_at	DnaJ (Hsp40) homolog, subfamily B, member 1	Dnajb1	NM_018808
98451_at	DnaJ (Hsp40) homolog, subfamily B, member 10	Dnajb10	NM_020266 /// NM_178055
98572_at	DnaJ (Hsp40) homolog, subfamily B, member 11	Dnajb11	NM_026400
102620_at	DnaJ (Hsp40) homolog, subfamily B, member 5	Dnajb5	NM_019874
103645_at	DnaJ (Hsp40) homolog, subfamily B, member 8	Dnajb8	NM_019964
103903_at	DnaJ (Hsp40) homolog, subfamily C, member 11	Dnajc11	NM_172704
94343_at	DnaJ (Hsp40) homolog, subfamily C, member 3	Dnajc3	NM_008929
93199_at	DnaJ (Hsp40) homolog, subfamily C, member 8	Dnajc8	NM_172400
103031_g_at	dynamin 1	Dnm1	NM_010065
100775_at	DNA methyltransferase 3B	Dnmt3b	NM_001003960 /// NM_001003961 /// NM_001003963 /// NM_010068
101191_at	double C2, beta	Doc2b	NM_007873
161358_r_at	dipeptidase 3	Dpep3	NM_027960
98298_at	dihydropyrimidinase-like 2	Dpysl2	NM_009955
160449_at	down-regulator of transcription 1	Dr1	NM_026106
93285_at	dual specificity phosphatase 6	Dusp6	NM_026268
100495_at	dishevelled 2, dsh homolog (Drosophila)	Dvl2	NM_007888
95949_at	DNA segment, Chr X, ERATO Doi 11, expressed	DXErtd11e	NA
104079_at	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a	Dyrk1a	NM_007890
160712_r_at	RIKEN cDNA E130012A19 gene	E130012A19Rik	NM_175332
102881_at	RIKEN cDNA E130103I17 gene	E130103I17Rik	NM_181316
100765_at	RIKEN cDNA E230011A21 gene	E230011A21Rik	NM_177091
103669_at	RIKEN cDNA E330034G19 gene	E330034G19Rik	XM_138939
102958_at	early B-cell factor 2	Ebf2	NM_010095
97411_at	ect2 oncogene	Ect2	NM_007900
93393_at	ectodysplasin-A	Eda	NM_010099
93395_g_at	ectodysplasin-A	Eda	NM_010099
96322_at	endothelial differentiation-related factor 1	Edf1	NM_021519
99372_at	endothelial differentiation, sphingolipid G-protein-coupled receptor, 5	Edg5	NM_010333
100695_at	endothelin 2	Edn2	NM_007902
94766_at	eukaryotic translation elongation factor 1 alpha 1	Eef1a1	NM_010106
160129_at	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)	Eef1d	NM_023240 /// NM_029663
97559_at	eukaryotic translation elongation factor 2	Eef2	NM_007907
102869_at	ephrin A2	Efna2	NM_007909
101840_at	epidermal growth factor receptor	Egfr	NM_007912 /// NM_207655
96338_at	EGL nine homolog 2 (C. elegans)	Egln2	NM_053208
161802_i_at	Early growth response 1	Egr1	NM_007913
93358_at	eukaryotic translation initiation factor 1A, Y-linked	Eif1ay	NM_025437
94253_at	eukaryotic translation initiation factor 2, subunit 1 alpha	Eif2s1	NM_026114
160365_at	eukaryotic translation initiation factor 2, subunit 2 (beta)	Eif2s2	NM_026030
101695_at	Eukaryotic translation initiation factor 3, subunit 6	Eif3s6	NM_008388
160554_at	eukaryotic translation initiation factor 3, subunit 6	Eif3s6	NM_008388
99101_at	eukaryotic translation initiation factor 3, subunit 7 (zeta)	Eif3s7	NM_018749
94837_at	eukaryotic translation initiation factor 3, subunit 8	Eif3s8	NM_146200
93089_at	eukaryotic translation initiation factor 4A2	Eif4a2	NM_013506
100557_g_at	eukaryotic translation initiation factor 4B	Eif4b	NM_145625
161911_f_at	eukaryotic translation initiation factor 4E member 2	Eif4e2	NM_023314
100636_at	eukaryotic translation initiation factor 4E binding protein 1	Eif4ebp1	NM_007918
101072_at	Eukaryotic translation initiation factor 4E binding protein 2	Eif4ebp2	NM_010124
161611_f_at	EMI domain containing 1	Emid1	NM_080595
97982_at	EMI domain containing 2	Emid2	NM_024474
160568_at	enolase 1, alpha non-neuron	Eno1	NM_023119
102143_at	RIKEN cDNA 1700029K24 gene	Eno3	NM_007933
93589_at	ectonucleoside triphosphate diphosphohydrolase 4	Entpd4	NM_026174
102698_at	endothelial PAS domain protein 1	Epas1	NM_010137
92231_at	erythrocyte protein band 4.1-like 4a		NM_013512
103980_at	Eph receptor A2	Epha2	NM_010139
104673_at	Eph receptor A4	Epha4	NM_007936
162371_r_at	Eph receptor B6	Ephb6	NM_007680
104514_at	epsin 1	Epn1	NM_010147
101777_at	v-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian)	Erbb4	XM_136682
100424_at	excision repair cross-complementing rodent repair deficiency, complementation group 1	Ercc1	NM_007948
102346_at	excision repair cross-complementing rodent repair deficiency, complementation group 3	Ercc3	NM_133658
161777_f_at	excision repair cross-complementing rodent repair deficiency,complementation group 5	Ercc5	NM_011729
93670_at	Ets2 repressor factor	Erf	NM_010155
93671_at	Ets2 repressor factor	Erf	NM_010155
94040_at	enhancer of rudimentary homolog (Drosophila)	Erh	NM_007951
98076_at	endoplasmic reticulum protein 29	Erp29	NM_026129
92553_at	esterase D/formylglutathione hydrolase	Esd	NM_016903
93945_at	estrogen receptor 1 (alpha)	Esr1	NM_007956
93946_at	estrogen receptor 1 (alpha)	Esr1	NM_007956
93947_g_at	estrogen receptor 1 (alpha)	Esr1	NM_007956
96755_at	Eukaryotic translation termination factor 1	Etf1	NM_144866
162144_at	electron transferring flavoprotein, beta polypeptide	Etfb	NM_026695
160393_at	ethanolamine kinase 1	Etnk1	XM_284250
100754_at	ecotropic viral integration site 1	Evi1	NM_007963
161808_f_at	Ena-vasodilator stimulated phosphoprotein	Evl	NM_007965
98815_at	even skipped homeotic gene 1 homolog	Evx1	NM_007966
98816_s_at	even skipped homeotic gene 1 homolog	Evx1	NM_007966
101899_at	coagulation factor II	F2	NM_010168
160902_at	factor 8-associated gene A	F8a	NM_007978
100500_at	Fas (TNFRSF6)-associated via death domain	Fadd	NM_010175
160895_at	Fanconi anemia, complementation group C	Fancc	NM_007985
97800_at	Fas-activated serine/threonine kinase	Fastk	NM_023229
99422_at	Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived)	Fau	NM_007990
161628_r_at	fibulin 1	Fbln1	NM_010180
94309_g_at	fibulin 1	Fbln1	NM_010180
93667_at	F-box and WD-40 domain protein 7, archipelago homolog (Drosophila)	Fbxw7	NM_080428
162281_at	farnesyl diphosphate synthetase	Fdps	NM_134469
99098_at	farnesyl diphosphate synthetase	Fdps	NM_134469
162122_f_at	ferredoxin reductase	Fdxr	NM_007997
99321_at	fer (fms/fps related) protein kinase, testis specific 2	Fert2	NM_008000
162435_f_at	fasciculation and elongation protein zeta 1 (zygin I)	Fez1	NM_183171
102619_at	FYVE, RhoGEF and PH domain containing 3	Fgd3	NM_015759
99424_at	fibroblast growth factor 14	Fgf14	NM_010201 /// NM_207667
98730_at	fibroblast growth factor 17	Fgf17	NM_008004
92957_at	fibroblast growth factor 3	Fgf3	NM_008007
162253_i_at	fibroblast growth factor receptor 3	Fgfr3	NM_008010
99148_at	fumarate hydratase 1	Fh1	NM_010209
100986_at	four and a half LIM domains 2	Fhl2	NM_010212
92365_at	c-fos induced growth factor	Figf	NM_010216
95489_at	flightless I homolog (Drosophila)	Fliih	NM_022009
95637_at	filamin, beta	Flnb	XM_127565
95095_at	flotillin 1	Flot1	NM_008027
95296_r_at	FMS-like tyrosine kinase 3	Flt3	NM_010229
162302_f_at	folate receptor 1 (adult)	Folr1	NM_008034
94618_at	forkhead box B2	Foxb2	NM_008023
102800_at	forkhead box C2	Foxc2	NM_013519
97789_at	forkhead box H1	Foxh1	NM_007989
160969_at	forkhead box K1	Foxk1	NM_010812 /// NM_199068
98306_g_at	forkhead box M1	Foxm1	NM_008021
92958_at	forkhead box O3	Foxo3	NM_019740
92416_at	frequenin homolog (Drosophila)	Freq	NM_019681
101810_at	follicle stimulating hormone receptor	Fshr	NM_013523
98817_at	follistatin	Fst	NM_008046
99381_at	fucosyltransferase 1	Fut1	NM_008051
101760_at	fucosyltransferase 2	Fut2	NM_018876
98143_at	fucosyltransferase 8	Fut8	NM_016893
99844_at	frizzled homolog 9 (Drosophila)	Fzd9	XM_284144
103333_at	glucose-6-phosphatase, catalytic	G6pc	NM_008061
103440_at	GA repeat binding protein, alpha	Gabpa	NM_008065
99342_at	gamma-aminobutyric acid (GABA-A) receptor, subunit delta	Gabrd	NM_008072
100693_at	gamma-aminobutyric acid (GABA-A) receptor, subunit gamma 3	Gabrg3	NM_008074
161594_f_at	galactose mutarotase	Galm	NM_176963
162031_f_at	galactose mutarotase	Galm	NM_176963
101806_at	galanin receptor 3	Galr3	NM_015738
161644_f_at	guanidinoacetate methyltransferase	Gamt	NM_010255
99067_at	growth arrest specific 6	Gas6	NM_019521
93925_at	GATA binding protein 6	Gata6	NM_010258
103498_at	glucagon receptor	Gcgr	NM_008101
102313_at	GTP cyclohydrolase 1	Gch1	NM_008102
96139_at	glucosidase 1	Gcs1	NM_020619
94192_at	ganglioside-induced differentiation-associated-protein 10	Gdap10	NM_010268
97313_at	guanosine diphosphate (GDP) dissociation inhibitor 1	Gdi1	NM_010273
94144_g_at	glial fibrillary acidic protein	Gfap	NM_010277
92448_s_at	glial cell line derived neurotrophic factor family receptor alpha 2	Gfra2	NM_008115
93575_at	gamma-glutamyl hydrolase	Ggh	NM_010281
100938_at	growth hormone releasing hormone	Ghrh	NM_010285
92690_at	gastric intrinsic factor	Gif	NM_008118
102552_at	gap junction membrane channel protein alpha 3	Gja3	NM_016975
102571_at	gap junction membrane channel protein beta 6	Gjb6	NM_001010937 /// NM_008128
94364_at	golgi apparatus protein 1	Glg1	NM_009149
104449_at	glycine receptor, beta subunit	Glrb	NM_010298
92615_at	gene model 137, (NCBI)	Gm137	XM_131359
162290_f_at	gene model 157, (NCBI)	Gm157	XM_133186
104266_at	gene model 98, (NCBI)	Gm98	XM_129233
93647_at	Gem-interacting protein	Gmip	NM_198101
100388_at	guanine nucleotide binding protein, alpha o	Gnao1	NM_010308
103844_at	guanine nucleotide binding protein, alpha o	Gnao1	NM_010308
99981_at	guanine nucleotide binding protein, alpha q polypeptide	Gnaq	NM_008139
96911_at	guanine nucleotide binding protein, beta 2	Gnb2	NM_010312
101290_at	gonadotropin releasing hormone 2	Gnrh2	NM_008145
94071_at	golgi SNAP receptor complex member 2	Gosr2	NM_019650
104614_at	glypican 1	Gpc1	NM_016696
102886_at	glypican 4	Gpc4	NM_008150
98984_f_at	glycerol phosphate dehydrogenase 2, mitochondrial	Gpd2	NM_010274
94566_at	G protein-coupled receptor 132	Gpr132	NM_019925
96201_at	G protein-coupled receptor 172B	Gpr172b	NM_029643
96943_at	G protein pathway suppressor 1	Gps1	NM_145370
160531_at	gene rich cluster, C2f gene	Grcc2f	NM_013536
95085_r_at	Glyoxylate reductase/hydroxypyruvate reductase	Grhpr	NM_080289
104684_at	glutamate receptor, ionotropic, NMDA1 (zeta 1)	Grin1	NM_008169
99382_at	glutamate receptor, ionotropic, NMDA2D (epsilon 4)	Grin2d	NM_008172
99160_s_at	glutamate receptor, ionotropic, N-methyl D-asparate-associated protein 1 (glutamate binding)	Grina	NM_023168
104057_at	GrpE-like 1, mitochondrial	Grpel1	NM_024478
103853_at	glutamate-rich WD repeat containing 1	Grwd1	NM_153419
160646_at	glutathione reductase 1	Gsr	NM_010344
97681_f_at	glutathione S-transferase, mu 3	Gstm3	NM_010359
94811_s_at	general transcription factor II H, polypeptide 1 /// necdin	Gtf2h1 /// Ndn	NM_008186 /// NM_010882
94559_at	general transcription factor III A	Gtf3a	NM_025652
103270_at	G two S phase expressed protein 1	Gtse1	NM_013882
95569_at	guanylate cyclase activator 2b (retina)	Guca2b	NM_008191
98727_at	guanylate cyclase 2e	Gucy2e	NM_008192
98544_at	guanylate kinase 1	Guk1	NM_008193
100597_at	glycogenin 1	Gyg1	NM_013755
97525_at	glycerol kinase	Gyk	NM_008194 /// NM_212444
95419_at	H1 histone family, member 0	H1f0	NM_008197
92180_at	H1 histone family, member X	H1fx	NM_198622
93120_f_at	histocompatibility 2, D region locus 1	H2-D1	NM_010380
97540_f_at	histocompatibility 2, D region locus 1	H2-D1	NM_010380
101652_i_at	histocompatibility 2, D region locus 4	H2-D4	NM_008200
101886_f_at	histocompatibility 2, D region	H2-L	NA
100305_g_at	histocompatibility 2, M region locus 10.1		NM_013544
102161_f_at	histocompatibility 2, Q region locus 2	H2-Q2	NM_010392
98438_f_at	Histocompatibility 2, Q region locus 6	H2-Q7	NM_010394
96913_at	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional  protein), beta subunit	Hadhb	NM_145558
95485_at	L-3-hydroxyacyl-Coenzyme A dehydrogenase, short chain	Hadhsc	NM_008212
100042_at	hydroxyacyl glutathione hydrolase	Hagh	NM_024284
92580_at	histidyl-tRNA synthetase	Hars	NM_008214
99394_at	hyaluronan synthase 3	Has3	NM_008217
101490_at	HESB like domain containing 2	Hbld2	NM_026921
93328_at	histidine decarboxylase	Hdc	NM_008230
102949_g_at	hematopoietic cell transcript 1	Hemt1	NM_010416
101724_at	hairy and enhancer of split 2 (Drosophila)	Hes2	NM_008236
162488_at	hexosaminidase A	Hexa	NM_010421
96994_at	hypermethylated in cancer 1	Hic1	NM_010430
160404_at	histone H1-like protein in spermatids 1	Hils1	NM_018792
97551_at	huntingtin interacting protein 1 related	Hip1r	NM_145070
160176_at	histone cell cycle regulation defective interacting protein 5	Hirip5	NM_020045
94288_at	histone 1, H1c	Hist1h1c	NM_015786
162169_r_at	Histone 1, H2bp	Hist1h2bp	NM_178202
102014_at	homer homolog 3 (Drosophila)	Homer3	NM_011984
161670_f_at	homeo box A11, opposite strand transcript	Hoxa11s	NA
102580_r_at	homeo box A6	Hoxa6	NM_010454
103666_at	homeo box B5	Hoxb5	NM_008268
103741_at	homeo box D10	Hoxd10	NM_013554
102567_at	homeo box D13	Hoxd13	NM_008275
102380_s_at	homeo box D4	Hoxd4	NM_010469
161367_f_at	Hermansky-Pudlak syndrome 1 homolog (human)	Hps1	NM_019424
99875_at	hairless	Hr	NM_021877
92371_at	histidine rich calcium binding protein	Hrc	NM_010473
99815_at	histamine receptor H 2	Hrh2	NM_001010973 /// NM_008286
97515_at	hydroxysteroid (17-beta) dehydrogenase 4	Hsd17b4	NM_008292
98111_at	heat shock protein 105	Hsp105	NM_013559
101562_at	heat shock 70kDa protein 14	Hspa14	NM_015765
100946_at	heat shock protein 1B	Hspa1b	NM_010478
100353_g_at	heat shock protein 4	Hspa4	NM_008300
101955_at	heat shock 70kD protein 5 (glucose-regulated protein)	Hspa5	NM_022310
103215_g_at	heat shock protein 2	Hspb2	NM_024441
92829_at	heat shock protein 1 (chaperonin 10)	Hspe1	NM_008303
103671_at	HIV-1 tat interactive protein 2, homolog (human)	Htatip2	NM_016865
95323_at	5 hydroxytryptamine (serotonin) receptor 4	Htr4	NM_008313
101152_at	5-hydroxytryptamine (serotonin) receptor 5A	Htr5a	NM_008314
100282_at	5-hydroxytryptamine (serotonin) receptor 7	Htr7	NM_008315
102230_at	hyaluronidase 1 /// N-acetyltransferase 6	Hyal1 /// Nat6	NM_008317 /// NM_019750
160336_at	isoprenylcysteine carboxyl methyltransferase	Icmt	NM_133788
102640_at	predicted gene ICRFP703B1614Q5.5		NM_020609
162160_at	Insulin degrading enzyme	Ide	NM_031156
96269_at	isopentenyl-diphosphate delta isomerase	Idi1	NM_145360 /// NM_177960
98465_f_at	interferon activated gene 204	Ifi204	NM_008329
160253_at	interferon induced transmembrane protein 3	Ifitm3	NM_025378
101015_s_at	interferon (alpha and beta) receptor 2	Ifnar2	NM_010509
98623_g_at	insulin-like growth factor 2	Igf2	NM_010514
92349_at	insulin-like growth factor binding protein-like 1	Igfbpl1	NM_018741
102152_f_at	Immunoglobulin heavy chain (S107 family)	Igh-VS107	XM_354717
160397_at	IK cytokine	Ik	NM_011879
103216_f_at	inhibitor of kappaB kinase gamma	Ikbkg	NM_010547 /// NM_178590
94168_at	interleukin 13	Il13	NM_008355
100764_at	interleukin 2 receptor, beta chain	Il2rb	NM_008368
98349_at	interleukin 6 signal transducer	Il6st	NM_010560
100578_at	inosine 5-phosphate dehydrogenase 2	Impdh2	NM_011830
97858_at	inositol polyphosphate-5-phosphatase A	Inpp5a	NM_183144
95035_at	importin 4	Ipo4	NM_024267
100465_i_at	IQ motif containing F4	Iqcf4	NM_026090
100466_f_at	IQ motif containing F4 /// gene model 1673, (NCBI)	Iqcf4 /// Gm1673	NM_026090 /// XM_358631
100007_at	interferon regulatory factor 2 binding protein 1	Irf2bp1	NM_178757
103039_at	integrin alpha 5 (fibronectin receptor alpha)	Itga5	NM_010577
161497_f_at	integrin alpha 7	Itga7	NM_008398
93061_at	integrin alpha 7	Itga7	NM_008398
100990_g_at	integrin beta 1 binding protein 1	Itgb1bp1	NM_008403
100991_at	integrin beta 1 binding protein 1	Itgb1bp1	NM_008403
94171_at	integrin beta 2-like	Itgb2l	NM_008405
99904_at	integrin beta 3	Itgb3	NM_016780
94826_at	integrin beta 4 binding protein	Itgb4bp	NM_010579
102755_at	intelectin a	Itlna	NM_010584
93795_at	inosine triphosphatase (nucleoside triphosphate pyrophosphatase)	Itpa	NM_025922
93579_at	jagunal homolog 1 (Drosophila)	Jagn1	NM_026365
103310_at	jumonji, AT rich interactive domain 1B (Rbp2 like)	Jarid1b	NM_152895
100130_at	Jun oncogene	Jun	NM_010591
102363_r_at	Jun-B oncogene	Junb	NM_008416
102364_at	Jun proto-oncogene related gene d1	Jund1	NM_010592
96324_at	lysyl-tRNA synthetase	Kars	NM_053092
95071_at	potassium channel modulatory factor 1	Kcmf1	NM_019715
103208_at	potassium voltage gated channel, Shaw-related subfamily, member 1	Kcnc1	NM_008421
101302_at	potassium voltage-gated channel, Shal-related family, member 1	Kcnd1	NM_008423
99371_at	potassium voltage-gated channel, Shal-related family, member 3	Kcnd3	NM_019931
98787_at	potassium inwardly rectifying channel, subfamily J, member 11	Kcnj11	NM_010602
92522_at	potassium inwardly-rectifying channel, subfamily J, member 4	Kcnj4	NM_008427
104652_at	potassium channel, subfamily K, member 2	Kcnk2	NM_010607
94185_at	potassium channel, subfamily K, member 4	Kcnk4	NM_008431
95381_at	potassium channel, subfamily K, member 7	Kcnk7	NM_001004138 /// NM_010609
99322_at	potassium voltage-gated channel, subfamily Q, member 1	Kcnq1	NM_008434
161856_f_at	kinesin family member 20A	Kif20a	NM_009004
98471_f_at	kinesin family member C1	Kifc1	NM_016761
93890_at	kinesin family member C2	Kifc2	NM_010630
98288_at	kallikrein 4 (prostase, enamel matrix, prostate)	Klk4	NM_019928
104496_i_at	kallikrein 8	Klk8	NM_008457
92790_at	karyopherin (importin) alpha 2	Kpna2	NM_010655
101041_at	keratin complex 1, acidic, gene 14	Krt1-14	NM_016958
94270_at	keratin complex 1, acidic, gene 18	Krt1-18	NM_010664
97767_at	keratin complex 1, acidic, gene 2	Krt1-2	NM_010665
162106_f_at	keratin complex 1, acidic, gene 3	Krt1-3	XM_126759
96503_at	keratin complex 2, basic, gene 16	Krt2-16	NM_008474
101698_f_at	keratin complex 2, basic, gene 17	Krt2-17	NM_010668
93555_at	keratin complex 2, basic, gene 19	Krt2-19	XM_354889
96782_at	keratin complex 2, basic, gene 19	Krt2-19	XM_354889
92246_at	keratin associated protein 14	Krtap14	NM_013707
92253_at	keratin associated protein 6-2	Krtap6-2	NM_010673
103729_at	laminin, alpha 1	Lama1	NM_008480
100428_at	laminin, gamma 2	Lamc2	NM_008485
96123_at	lipopolysaccharide binding protein	Lbp	NM_008489
101133_at	lipocalin 3	Lcn3	NM_010694
104018_at	lactase	Lct	XM_129479
160354_at	LIM domain binding 3	Ldb3	NM_011918
102938_at	leukocyte cell-derived chemotaxin 2	Lect2	NM_010702
103629_g_at	lymphoid enhancer binding factor 1	Lef1	NM_010703
98444_g_at	leptin	Lep	NM_008493
101409_at	ligatin	Lgtn	NM_010709
92961_at	LIM homeobox protein 1	Lhx1	NM_008498
103253_at	lin 7 homolog b (C. elegans)	Lin7b	NM_011698
160270_at	lectin, mannose-binding, 1	Lman1	NM_027400
161472_r_at	lectin, mannose-binding 2	Lman2	NM_025828
93993_at	lectin, mannose-binding 2	Lman2	NM_025828
