Probe Set ID	Gene Title	Gene Symbol	RefSeq Transcript ID
100449_g_at	activin A receptor, type II-like 1	Acvrl1	NM_009612
100450_r_at	activin A receptor, type II-like 1	Acvrl1	NM_009612
101387_at	aminoacylase 1	Acy1	NM_025371
93560_at	acylphosphatase 1, erythrocyte (common) type	Acyp1	NM_025421
102832_at	a disintegrin and metalloproteinase domain 1a	Adam1a	NM_172126
162388_r_at	A disintegrin and metalloprotease domain 5	Adam5	NM_007401
104605_at	adiponectin receptor 2	Adipor2	NM_197985
93512_f_at	adenosine kinase	Adk	NM_134079
92374_at	adenosine A1 receptor	Adora1	NM_001008533 /// NM_009629
99864_at	adenosine A2b receptor	Adora2b	NM_007413
104326_at	ADP-dependent glucokinase	Adpgk	NM_028121
92340_at	adrenergic receptor, alpha 1b	Adra1b	NM_007416
98999_at	adenylosuccinate lyase	Adsl	NM_009634
99038_at	adenylosuccinate synthetase, non muscle	Adss	NM_007422
100412_g_at	AE binding protein 1	Aebp1	NM_009636
103625_at	AFG3(ATPase family gene 3)-like 1 (yeast)	Afg3l1	NM_054070
101493_at	Alpha fetoprotein	Afp	NM_007423
160807_at	1-acylglycerol-3-phosphate O-acyltransferase 3	Agpat3	NM_053014
96024_at	S-adenosylhomocysteine hydrolase	Ahcy	NM_016661
98051_at	expressed sequence AI114950	AI114950	NM_053194
95905_at	expressed sequence AI118078	AI118078	NM_172923
103299_at	expressed sequence AI132321	AI132321	NM_178911
94440_at	expressed sequence AI132487	AI132487	XM_127129
95577_at	expressed sequence AI314180	AI314180	NM_172381
160883_at	Expressed sequence AI325464	AI325464	NM_178882
97414_at	expressed sequence AI326906	AI326906	NM_153570
160636_at	expressed sequence AI413582	AI413582	NM_001002895
161857_r_at	expressed sequence AI428936	AI428936	NM_153577
160672_at	expressed sequence AI462438	AI462438	NM_133840
104034_at	expressed sequence AI464131	AI464131	XM_283952
95382_at	Expressed sequence AI646383	AI646383	NA
95503_at	expressed sequence AI839562	AI839562	NM_019914
92424_at	expressed sequence AI839920	AI839920	NM_182996
95378_at	expressed sequence AI842396	AI842396	NM_213729
92744_at	Expressed sequence AI852447	AI852447	NA
96801_at	adenylate kinase 1	Ak1	NM_021515
95148_at	adenylate kinase 2	Ak2	NM_016895
94390_at	A kinase (PRKA) anchor protein 8	Akap8	NM_019774
95001_at	A kinase (PRKA) anchor protein 8	Akap8	NM_019774
96888_at	aldo-keto reductase family 1, member A4 (aldehyde reductase)	Akr1a4	NM_021473
95015_at	aldo-keto reductase family 1, member C13	Akr1c13	NM_013778
92556_at	aldo-keto reductase family 1, member C6	Akr1c6	NM_030611
100970_at	thymoma viral proto-oncogene 1	Akt1	NM_009652
160558_at	thymoma viral proto-oncogene 2	Akt2	NM_007434
96260_at	expressed sequence AL033314	AL033314	NM_019776
93500_at	aminolevulinic acid synthase 1	Alas1	NM_020559
96057_at	aldehyde dehydrogenase 2, mitochondrial	Aldh2	NM_009656
96058_s_at	aldehyde dehydrogenase 2, mitochondrial	Aldh2	NM_009656
97450_s_at	aldehyde dehydrogenase family 7, member A1	Aldh7a1	NM_138600
96243_f_at	aldehyde dehydrogenase 9, subfamily A1	Aldh9a1	NM_019993
160090_f_at	aldolase 1, A isoform	Aldoa	NM_007438
103790_at	asparagine-linked glycosylation 3 homolog (yeast, alpha-1,3-mannosyltransferase)	Alg3	NM_145939
162337_f_at	Asparagine-linked glycosylation 3 homolog (yeast, alpha-1,3-mannosyltransferase)	Alg3	NM_145939
161066_at	asparagine-linked glycosylation 5 homolog (yeast, dolichyl-phosphate beta-glucosyltransferase)	Alg5	NM_025442
101058_at	amylase 1, salivary	Amy1	NM_007446
97523_i_at	amylase 2, pancreatic	Amy2	NM_009669
97524_f_at	amylase 2, pancreatic	Amy2	NM_009669
99068_at	anaphase promoting complex subunit 1	Anapc1	NM_008569
100948_at	progressive ankylosis	Ank	NM_020332
98477_s_at	ankyrin 3, epithelial	Ank3	NM_009670 /// NM_146005 /// NM_170687 /// NM_170688 /// NM_170689 /// NM_170690 /// NM_170728 /// NM_170729 /// NM_170730
102054_at	ankyrin repeat and FYVE domain containing 1	Ankfy1	NM_009671
92787_at	ankyrin repeat domain 10	Ankrd10	NM_133971
93627_at	ankyrin repeat domain 28	Ankrd28	XM_127673
96784_at	anillin, actin binding protein (scraps homolog, Drosophila)	Anln	NM_028390
93372_at	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A	Anp32a	NM_009672
96891_at	acidic nuclear phosphoprotein 32 family, member B	Anp32b	NM_130889
97556_at	acidic (leucine-rich) nuclear phosphoprotein 32 family, member E	Anp32e	NM_023210
92494_at	annexin A10	Anxa10	NM_011922
102815_at	annexin A11	Anxa11	NM_013469
100584_at	annexin A4	Anxa4	NM_013471
93083_at	annexin A5	Anxa5	NM_009673
94304_at	annexin A6	Anxa6	NM_013472
104011_at	aldehyde oxidase 1	Aox1	NM_009676
96529_at	AP1 gamma subunit binding protein 1	Ap1gbp1	NM_194341
102835_at	adaptor protein complex AP-2, alpha 2 subunit	Ap2a2	NM_007459
160734_at	adaptor-related protein complex 3, sigma 1 subunit	Ap3s1	NM_009681
104565_at	adaptor-related protein complex AP-4, sigma 1	Ap4s1	NM_021710
102750_at	amyloid beta (A4) precursor protein-binding, family A, member 3	Apba3	NM_018758
103298_at	Aortic preferentially expressed gene 1	Apeg1	NM_007463
93559_at	apurinic/apyrimidinic endonuclease 1	Apex1	NM_009687
160581_at	APG16 autophagy 16-like (S. cerevisiae)	Apg16l	NM_029846
94225_at	autophagy 5-like (S. cerevisiae)	Apg5l	NM_053069
104752_at	APAF1 interacting protein	Apip	NM_019735
94032_at	apolipoprotein A-I binding protein	Apoa1bp	NM_144897
99359_at	Hypothetical LOC403343	Apoa4	NM_007468
98398_s_at	apolipoprotein B editing complex 1	Apobec1	NM_031159
101016_at	ADP-ribosylation factor 1	Arf1	NM_007476
97811_at	ADP-ribosylation factor GTPase activating protein 3	Arfgap3	NM_025445
101866_at	ADP-ribosylation factor related protein 1	Arfrp1	NM_029702
160785_at	Rho GTPase activating protein 21	Arhgap21	XM_130033
102677_at	Rho GDP dissociation inhibitor (GDI) gamma	Arhgdig	NM_008113
160977_at	Rho guanine nucleotide exchange factor (GEF) 5	Arhgef5	XM_133067
104330_g_at	AT rich interactive domain 1A (Swi1 like)	Arid1a	NM_033566
103496_at	AT rich interactive domain 3A (Bright like)	Arid3a	NM_007880
95600_at	ariadne homolog 2 (Drosophila)	Arih2	NM_011790
92805_s_at	ADP-ribosylation factor-like 4	Arl4	NM_007487
160371_at	ADP-ribosylation factor-like 6 interacting protein 1	Arl6ip1	NM_019419
104745_at	ADP-ribosylation factor-like 6 interacting protein 2	Arl6ip2	NM_019717 /// NM_178050
95136_at	ADP-ribosylation factor-like 6 interacting protein 4	Arl6ip4	NM_144509
97211_at	armadillo repeat containing, X-linked 2	Armcx2	NM_026139
95749_at	arginine-rich, mutated in early stage tumors	Armet	NM_029103
102382_at	aryl hydrocarbon receptor nuclear translocator-like	Arntl	NM_007489
95144_at	actin related protein 2/3 complex, subunit 1A	Arpc1a	NM_019767
96357_at	actin related protein 2/3 complex, subunit 1B	Arpc1b	NM_023142
161466_r_at	ankyrin repeat and SOCS box-containing protein 3	Asb3	NM_023906
92375_at	activating signal cointegrator 1 complex subunit 1	Ascc1	NM_026937
98914_at	ASF1 anti-silencing function 1 homolog A (S. cerevisiae)	Asf1a	NM_025541
97364_at	ASF1 anti-silencing function 1 homolog B (S. cerevisiae)	Asf1b	NM_024184
103763_at	ash1 (absent, small, or homeotic)-like (Drosophila)	Ash1l	NM_138679
104566_at	argininosuccinate lyase	Asl	NM_133768
92702_at	astrotactin 1	Astn1	NM_007495
98455_at	activating transcription factor 2	Atf2	NM_009715
104155_f_at	activating transcription factor 3	Atf3	NM_007498
93797_g_at	ATPase, Na+/K+ transporting, alpha 1 polypeptide	Atp1a1	NM_144900
93798_at	ATPase, Na+/K+ transporting, alpha 1 polypeptide	Atp1a1	NM_144900
160500_at	ATPase, Na+/K+ transporting, beta 1 polypeptide	Atp1b1	NM_009721
162223_f_at	ATPase, Ca++ transporting, cardiac muscle, fast twitch 1	Atp2a1	NM_007504
99570_s_at	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	Atp2a2	NM_009722
103935_at	ATPase, Ca++ transporting, ubiquitous	Atp2a3	NM_016745
92798_at	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	Atp5c1	NM_020615
92799_g_at	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	Atp5c1	NM_020615
161145_f_at	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit	Atp5d	NM_025313
162343_f_at	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit	Atp5d	NM_025313
93596_i_at	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit	Atp5e	NM_025983
102561_at	ATP synthase, H+ transporting, mitochondrial F1F0 complex, subunit e	Atp5k	NM_007507
99128_at	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit	Atp5o	NM_138597
92603_at	ATPase, H+ transporting, V0 subunit D isoform 1	Atp6v0d1	NM_013477
95746_at	ATPase, H+ transporting, V1 subunit A, isoform 1	Atp6v1a1	NM_007508
160577_at	ATPase, class II, type 9A	Atp9a	NM_015731
104252_at	expressed sequence AU020206	AU020206	NA
102357_at	expressed sequence AU020772	AU020772	XM_204259
160811_at	expressed sequence AU022870	AU022870	NM_177682
93809_at	ancient ubiquitous protein	Aup1	NM_007517
92639_at	aurora kinase A	Aurka	NM_011497
98469_at	aurora kinase B	Aurkb	NM_011496
104260_at	expressed sequence AW112037	AW112037	NA
104066_at	expressed sequence AW548124	AW548124	NM_134117
93488_at	expressed sequence AW550801	AW550801	NM_177325
103875_at	expressed sequence AW552001	AW552001	NM_031375
160701_at	axin 1	Axin1	NM_009733
96340_at	RIKEN cDNA B230114J08 gene	B230114J08Rik	NM_030018
102982_at	RIKEN cDNA B230308N11 gene	B230308N11Rik	NA
160904_at	RIKEN cDNA B230317C12 gene	B230317C12Rik	NM_019833
95913_at	RIKEN cDNA B230333C21 gene	B230333C21Rik	XM_111900
161267_f_at	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1	B3gnt1	NM_016888
160915_at	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3	B4galt3	NM_020579
92243_at	RIKEN cDNA B930007L02 gene	B930007L02Rik	XM_356186
161500_i_at	Bcl-associated death promoter	Bad	NM_007522
99670_at	Bcl-associated death promoter	Bad	NM_007522
161129_r_at	Bcl2-associated athanogene 2	Bag2	NM_145392
103098_at	brain-specific angiogenesis inhibitor 1-associated protein 2	Baiap2	NM_130862
101105_at	barrier to autointegration factor 1	Banf1	NM_011793
95673_s_at	Brain abundant, membrane attached signal protein 1	Basp1	NM_027395
93900_at	HLA-B associated transcript 2	Bat2	NM_020027
97873_at	CDNA sequence BC004012	BC004012	NM_138671
94423_at	cDNA sequence BC004728	BC004728	NM_174992
160897_at	cDNA sequence BC005662	BC005662	NM_145376
103212_at	cDNA sequence BC006933	BC006933	NM_146040
95488_at	cDNA sequence BC010304	BC010304	NA
95442_at	cDNA sequence BC010787	BC010787	NM_178577
103078_at	cDNA sequence BC014685	BC014685	NM_144916
93004_r_at	cDNA sequence BC018242	BC018242	NM_144935
104631_g_at	cDNA sequence BC021611	BC021611	NM_144932
103756_at	cDNA sequence BC023829	BC023829	XM_135913
96001_at	cDNA sequence BC024322	BC024322	NM_173748
97138_at	cDNA sequence BC026657	BC026657	NA
100913_at	cDNA sequence BC026682	BC026682	NM_146149
92398_at	cDNA sequence BC026744	BC026744	NM_177876
101470_at	cDNA sequence BC028975	BC028975	NM_146254
97158_at	cDNA sequence BC030045	BC030045	NA
103485_at	cDNA sequence BC030046	BC030046	XM_147850
103641_at	cDNA sequence BC030183	BC030183	NM_182783
160366_at	cDNA sequence BC031181	BC031181	NM_001001181
104643_at	cDNA sequence BC037006	BC037006	XM_109956
96518_at	cDNA sequence BC037006	BC037006	XM_109956
104366_at	cDNA sequence BC039093	BC039093	XM_131700
100889_at	cDNA sequence BC042901	BC042901	NM_175021
95940_f_at	cDNA sequence BC052328	BC052328	NM_198301
92963_at	cDNA sequence BC054822	BC054822	XM_354626
94802_at	cDNA sequence BC060632	BC060632	NM_198625
160876_at	B-cell receptor-associated protein 29	Bcap29	NM_007530
98545_at	B-cell receptor-associated protein 37	Bcap37	NM_007531
100443_at	branched chain aminotransferase 2, mitochondrial	Bcat2	NM_009737
96035_at	branched chain ketoacid dehydrogenase E1, alpha polypeptide	Bckdha	NM_007533
102302_at	branched chain ketoacid dehydrogenase E1, beta polypeptide	Bckdhb	NM_199195
101557_at	branched chain ketoacid dehydrogenase kinase	Bckdk	NM_009739
160380_at	beclin 1 (coiled-coil, myosin-like BCL2-interacting protein)	Becn1	NM_019584
98433_at	BH3 interacting domain death agonist	Bid	NM_007544
104702_at	BING4 protein	Bing4	NM_020603
101521_at	baculoviral IAP repeat-containing 5	Birc5	NM_009689
102754_at	baculoviral IAP repeat-containing 6	Birc6	NM_007566
98055_at	bladder cancer associated protein homolog (human)	Blcap	NM_016916
162221_i_at	bleomycin hydrolase	Blmh	NM_178645
94842_at	bleomycin hydrolase	Blmh	NM_178645
104124_at	biliverdin reductase A	Blvra	NM_026678
95557_at	bone morphogenetic protein 1	Bmp1	NM_009755
94363_at	BMS1-like, ribosome assembly protein (yeast)	Bms1l	NM_194339
99514_at	brain expressed myelocytomatosis oncogene	Bmyc	NM_023326
93836_at	BCL2/adenovirus E1B 19kDa-interacting protein 1, NIP3	Bnip3	NM_009760
160878_at	block of proliferation 1	Bop1	NM_013481
102976_at	breast cancer 1	Brca1	NM_009764
102911_at	breast cancer 2	Brca2	NM_009765
104352_at	bromodomain containing 4	Brd4	NM_020508 /// NM_198094
100543_s_at	bromodomain containing 7	Brd7	NM_012047
97892_at	bromodomain containing 8	Brd8	NM_030147
104348_at	brain and reproductive organ-expressed protein	Bre	NM_144541 /// NM_181279 /// NM_181280 /// NM_181281 /// NM_181282
95753_at	barren homolog (Drosophila)	Brrn1	NM_144818
93147_f_at	bruno-like 4, RNA binding protein (Drosophila)	Brunol4	NM_133195
101078_at	basigin	Bsg	NM_009768
93104_at	B-cell translocation gene 1, anti-proliferative	Btg1	NM_007569
101583_at	B-cell translocation gene 2, anti-proliferative	Btg2	NM_007570
96146_at	B-cell translocation gene 3	Btg3	NM_009770
96224_at	beta-transducin repeat containing protein	Btrc	NM_009771
104097_at	budding uninhibited by benzimidazoles 1 homolog (S. cerevisiae)	Bub1	NM_009772
97095_at	Budding uninhibited by benzimidazoles 1 homolog (S. cerevisiae)	Bub1	NM_009772
101961_at	budding uninhibited by benzimidazoles 3 homolog (S. cerevisiae)	Bub3	NM_009774
160227_s_at	bystin-like	Bysl	NM_016859
95462_at	basic leucine zipper and W2 domains 2	Bzw2	NM_025840
160386_at	RIKEN cDNA C130052I12 gene	C130052I12Rik	NM_146047
92408_at	RIKEN cDNA C130065N10 gene	C130065N10Rik	NA
161549_f_at	C1q and tumor necrosis factor related protein 1	C1qtnf1	NM_019959
103695_f_at	RIKEN cDNA C330007P06 gene	C330007P06Rik	XM_135837
94952_at	RIKEN cDNA C330012H03 gene	C330012H03Rik	NM_183029
103908_at	RIKEN cDNA C330016H24 gene	C330016H24Rik	NM_026563 /// NM_030155
160973_at	RIKEN cDNA C330027C09 gene	C330027C09Rik	NM_172616
96226_at	RIKEN cDNA C330027I04 gene	C330027I04Rik	NM_026561
103033_at	complement component 4 (within H-2S) /// sex-limited protein	C4 /// Slp	NM_009780 /// NM_011413
95894_at	RIKEN cDNA C730036B14 gene	C730036B14Rik	NM_178912
160697_at	expressed sequence C77080	C77080	XM_110498
161696_f_at	expressed sequence C77080	C77080	XM_110498
95473_s_at	expressed sequence C77604	C77604	NM_001008705
97329_at	expressed sequence C77668	C77668	NM_145540 /// NM_178876
104157_at	expressed sequence C78212	C78212	NM_198176
94990_at	expressed sequence C78915	C78915	NM_019704
103308_at	expressed sequence C79407	C79407	NM_172578
95984_at	Expressed sequence C79468	C79468	NA
95994_at	Expressed sequence C80012	C80012	NA
96481_at	expressed sequence C80638	C80638	NM_178877
103682_at	expressed sequence C80913	C80913	NM_011274
104589_at	expressed sequence C80913	C80913	NM_011274
98386_s_at	calcium channel, voltage-dependent, L type, alpha 1C subunit	Cacna1c	NM_009781
98483_at	calcium channel, voltage-dependent, beta 3 subunit	Cacnb3	NM_007581
92988_i_at	Ca<2+>dependent activator protein for secretion	Cadps	NM_012061
92989_f_at	Ca<2+>dependent activator protein for secretion	Cadps	NM_012061
98133_at	calbindin-28K	Calb1	NM_009788
93293_at	calmodulin 2	Calm2	NM_007589
93744_at	calmodulin 4	Calm4	NM_020036
102632_at	calmodulin binding protein 1	Calmbp1	NM_009791
93660_at	calcium/calmodulin-dependent protein kinase II alpha	Camk2a	NM_009792 /// NM_177407
100453_at	calcium/calmodulin-dependent protein kinase II, beta	Camk2b	NM_007595
103562_f_at	Calcium/calmodulin-dependent protein kinase II, beta	Camk2b	NM_007595
161307_f_at	calpain 10	Capn10	NM_011796
97331_at	calpain 10	Capn10	NM_011796
101040_at	calpain 2	Capn2	NM_009794
99169_at	coactivator-associated arginine methyltransferase 1	Carm1	NM_021531
161263_f_at	caspase 2	Casp2	NM_007610
98437_at	Caspase 3, apoptosis related cysteine protease	Casp3	NM_009810
104290_at	caspase 8 associated protein 2	Casp8ap2	NM_011997
93364_at	catenin alpha 1	Catna1	NM_009818
92228_at	catenin alpha 2	Catna2	NM_009819 /// NM_145732
95902_at	Core-binding factor, runt domain, alpha subunit 2, translocated to, 3 homolog (human)	Cbfa2t3h	NM_009824
96110_at	carbonyl reductase 1	Cbr1	NM_007620
102833_at	chromobox homolog 2 (Drosophila Pc class)	Cbx2	NM_007623
93697_at	chromobox homolog 4 (Drosophila Pc class)	Cbx4	NM_007625
160942_at	chromobox homolog 6	Cbx6	NM_028763
96055_at	cholecystokinin	Cck	NM_031161
92252_at	cholecystokinin A receptor	Cckar	NM_009827
94166_g_at	chemokine (C-C motif) ligand 1	Ccl1	NM_011329
98406_at	chemokine (C-C motif) ligand 5	Ccl5	NM_013653
99186_at	cyclin A2	Ccna2	NM_009828
160159_at	cyclin B1, related sequence 1 /// cyclin B1	Ccnb1-rs1 /// Ccnb1	NM_172301
94294_at	cyclin B2	Ccnb2	NM_007630
99558_at	cyclin C	Ccnc	NM_016746
94232_at	cyclin D1	Ccnd1	NM_007631
101483_at	cyclin D-type binding-protein 1	Ccndbp1	NM_010761
99073_at	cyclin F	Ccnf	NM_007634
98478_at	cyclin G2	Ccng2	NM_007635
94819_f_at	cyclin I	Ccni	NM_017367
96598_at	cyclin J	Ccnj	NM_172839
162384_f_at	CCR4 carbon catabolite repression 4-like (S. cerevisiae)	Ccrn4l	NM_009834
99535_at	CCR4 carbon catabolite repression 4-like (S. cerevisiae)	Ccrn4l	NM_009834
93907_f_at	CCR4 carbon catabolite repression 4-like (S. cerevisiae) /// intracisternal A particles /// hypothetical protein LOC280487 /// similar to RIKEN cDNA 2610524H06 gene	Ccrn4l /// Iap /// LOC280487 /// LOC434662	NM_009834 /// NM_010490 /// NM_183299 /// XM_486526
162382_f_at	copper chaperone for superoxide dismutase	Ccs	NM_016892
98446_s_at	chaperonin subunit 3 (gamma)	Cct3	NM_009836
101011_at	chaperonin subunit 4 (delta)	Cct4	NM_009837
160102_at	chaperonin subunit 8 (theta)	Cct8	NM_009840
101851_at	Cd200 antigen	Cd200	NM_010818
100600_at	CD24a antigen	Cd24a	NM_009846
95020_at	CD47 antigen (Rh-related antigen, integrin-associated signal transducer)	Cd47	NM_010581
101495_at	CD 81 antigen	Cd81	NM_133655
96319_at	cell division cycle 20 homolog (S. cerevisiae)	Cdc20	NM_023223
104090_at	CDC23 (cell division cycle 23, yeast, homolog)	Cdc23	NM_178347
102934_s_at	cell division cycle 25 homolog C (S. cerevisiae)	Cdc25c	NM_009860
102935_at	cell division cycle 25 homolog C (S. cerevisiae)	Cdc25c	NM_009860
100128_at	cell division cycle 2 homolog A (S. pombe)	Cdc2a	NM_007659
95805_at	cell division cycle 2-like 1	Cdc2l1	NM_007661
94048_at	cell division cycle 34 homolog (S. cerevisiae)	Cdc34	NM_177613
99135_at	cell division cycle 37 homolog (S. cerevisiae)	Cdc37	NM_016742
103821_at	cell division cycle 6 homolog (S. cerevisiae)	Cdc6	NM_011799
103797_at	cell division cycle 7 (S. cerevisiae)	Cdc7	NM_009863
94217_f_at	cell division cycle associated 3	Cdca3	NM_013538
96200_at	cell division cycle associated 4	Cdca4	NM_028023
160699_at	cell division cycle associated 5	Cdca5	NM_026410
161332_f_at	cell division cycle associated 5	Cdca5	NM_026410
95063_at	cell division cycle associated 7	Cdca7	NM_025866
97295_at	cell division cycle associated 8	Cdca8	NM_026560
96155_at	CDK5 regulatory subunit associated protein 3	Cdk5rap3	NM_030248
98067_at	cyclin-dependent kinase inhibitor 1A (P21)	Cdkn1a	NM_007669
101900_at	cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4)	Cdkn2b	NM_007670
94521_at	cyclin-dependent kinase inhibitor 2D (p19, inhibits CDK4)	Cdkn2d	NM_009878
94971_at	cyclin-dependent kinase inhibitor 3	Cdkn3	XM_484366
160326_at	carnitine deficiency-associated gene expressed in ventricle 3	Cdv3	NM_175565 /// NM_175833
160441_at	CEA-related cell adhesion molecule 11	Ceacam11	NM_023289
160894_at	CCAAT/enhancer binding protein (C/EBP), delta	Cebpd	NM_007679
94466_f_at	CCAAT/enhancer binding protein zeta	Cebpz	NM_009882
98770_at	centromere autoantigen C1	Cenpc1	NM_007683
160947_at	centaurin, delta 3	Centd3	NM_139206
162251_f_at	centaurin, gamma 2	Centg2	NM_178119
92397_at	centaurin, gamma 2	Centg2	NM_178119
101145_at	Centrosomal protein 2	Cep2	XM_358344
104733_at	centrin 2	Cetn2	NM_019405
93561_at	coiled-coil-helix-coiled-coil-helix domain containing 6	Chchd6	NM_025351
101459_at	chromodomain helicase DNA binding protein 1	Chd1	NM_007690
99120_f_at	chromodomain helicase DNA binding protein 4	Chd4	NM_145979
103064_at	checkpoint kinase 1 homolog (S. pombe)	Chek1	NM_007691
92481_at	CHK2 checkpoint homolog (S. pombe)	Chek2	NM_016681
92841_f_at	chromogranin B	Chgb	NM_007694
102027_s_at	choline kinase beta	Chkb	NM_007692
93705_at	cholinergic receptor, nicotinic, beta polypeptide 1 (muscle)	Chrnb1	NM_009601
99070_at	conserved helix-loop-helix ubiquitous kinase	Chuk	NM_007700
99536_at	calcium and integrin binding family member 2	Cib2	NM_019686
93284_at	cold inducible RNA binding protein	Cirbp	NM_007705
101973_at	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	Cited2	NM_010828
97276_at	cytoskeleton-associated protein 1	Ckap1	NM_025548
104322_at	cytoskeleton associated protein 2	Ckap2	NM_001004140
97360_at	chemokine-like factor super family 3	Cklfsf3	NM_024217
160565_at	creatine kinase, mitochondrial 1, ubiquitous	Ckmt1	NM_009897
161495_r_at	creatine kinase, mitochondrial 1, ubiquitous	Ckmt1	NM_009897
97468_at	CDC28 protein kinase 1b	Cks1b	NM_016904
97527_at	CDC28 protein kinase regulatory subunit 2	Cks2	NM_025415
103812_at	chloride channel calcium activated 1	Clca1	NM_009899
95376_at	Chloride channel 1	Clcn1	NM_013491
102786_at	Chloride channel 3	Clcn3	NM_007711 /// NM_173876
104391_s_at	chloride channel 7	Clcn7	NM_011930
93595_at	ceroid-lipofuscinosis, neuronal 2	Cln2	NM_009906
102659_at	ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)	Cln3	NM_009907
160671_at	ceroid-lipofuscinosis, neuronal 8	Cln8	NM_012000
93048_at	caseinolytic protease, ATP-dependent, proteolytic subunit homolog (E. coli)	Clpp	NM_017393
161294_f_at	clusterin	Clu	NM_013492
94735_s_at	chymase 2, mast cell /// mast cell protease 9 /// mast cell protease-like	Cma2 /// Mcpt9 /// Mcptl	NM_007716 /// NM_008573 /// NM_010782
98593_at	cytidine monophospho-N-acetylneuraminic acid synthetase	Cmas	NM_009908
92835_at	camello-like 1	Cml1	NM_023160
101086_f_at	cellular nucleic acid binding protein 1	Cnbp1	NM_013493
160349_at	CNDP dipeptidase 2 (metallopeptidase M20 family)	Cndp2	NM_023149
94281_at	CCR4-NOT transcription complex, subunit 2	Cnot2	NM_028082
102966_at	CCR4-NOT transcription complex, subunit 6-like	Cnot6l	NM_144910 /// NM_178854
94241_at	Coenzyme A synthase	Coasy	NM_027896
97377_at	coilin	Coil	NM_016706 /// NM_181329
102262_r_at	procollagen, type XIII, alpha 1	Col13a1	NM_007731
161984_f_at	procollagen, type III, alpha 1	Col3a1	NM_009930
93472_at	Procollagen, type V, alpha 1	Col5a1	NM_015734
99167_at	COMM domain containing 4	Commd4	NM_025417
97419_at	COMM domain containing 7	Commd7	NM_133850
96854_at	coatomer protein complex subunit alpha	Copa	NM_009938
94992_at	coatomer protein complex, subunit beta 1	Copb1	NM_033370
93340_f_at	coatomer protein complex, subunit beta 2 (beta prime)	Copb2	NM_015827
93341_r_at	coatomer protein complex, subunit beta 2 (beta prime)	Copb2	NM_015827
96936_at	coatomer protein complex, subunit gamma	Copg	NM_017477 /// NM_201244
92875_s_at	COP9 (constitutive photomorphogenic) homolog, subunit 7a (Arabidopsis thaliana)	Cops7a	NM_012003
95149_at	coatomer protein complex, subunit zeta 1	Copz1	NM_019817
104143_at	coatomer protein complex, subunit zeta 2	Copz2	NM_019877
99365_at	coenzyme Q3 homolog, methyltransferase (yeast)	Coq3	NM_172687
93582_at	demethyl-Q 7	Coq7	NM_009940
102124_f_at	cytochrome c oxidase subunit IV isoform 1	Cox4i1	NM_009941
99631_f_at	cytochrome c oxidase, subunit VI a, polypeptide 1	Cox6a1	NM_007748
99667_at	cytochrome c oxidase, subunit VI a, polypeptide 2	Cox6a2	NM_009943
97352_f_at	cytochrome c oxidase subunit VIb polypeptide 2	Cox6b2	NM_183405 /// NM_183406
100551_r_at	V-src suppressed transcript 3	Cox6c	NM_053071
93820_at	cytochrome c oxidase, subunit VIIa 2	Cox7a2	NM_009945
160655_at	carboxypeptidase D	Cpd	NM_007754
160680_at	cytoplasmic polyadenylation element binding protein 1	Cpeb1	NM_007755
104274_at	Copine III	Cpne3	NM_027769
96234_at	cleavage and polyadenylation specificity factor 3	Cpsf3	NM_018813
101371_at	cleavage and polyadenylation specific factor 4	Cpsf4	NM_178576
93320_at	carnitine palmitoyltransferase 1a, liver	Cpt1a	NM_013495
95646_at	carnitine palmitoyltransferase 2	Cpt2	NM_009949
103646_at	carnitine acetyltransferase	Crat	NM_007760
104584_f_at	crumbs homolog 3 (Drosophila)	Crb3	NM_177638
103334_at	calcitonin gene-related peptide-receptor component protein	Crcp	NM_007761
102672_g_at	cAMP responsive element binding protein 1	Creb1	NM_009952 /// NM_133828
92394_f_at	cAMP responsive element binding protein-like 1	Crebl1	NM_017406
98395_at	corticotropin releasing hormone receptor 2	Crhr2	NM_009953
161046_at	cytokine receptor-like factor 1	Crlf1	NM_018827
104383_at	collapsin response mediator protein 1	Crmp1	NM_007765
160751_i_at	Crn, crooked neck-like 1 (Drosophila)	Crnkl1	NM_025820
101879_s_at	complement receptor related protein	Crry	NM_013499
162018_r_at	Crystallin, gamma F	Cryge	NM_007777
103955_at	crystallin, lamda 1	Cryl1	NM_030004
99666_at	citrate synthase	Cs	NM_026444
101450_at	colony stimulating factor 1 (macrophage)	Csf1	NM_007778
94046_at	c-src tyrosine kinase	Csk	NM_007783
